Freq.	V(vo)
5.12861383991362e+002	(-4.00461008660137e+001dB,-8.87139065140173e-001°)
5.24807460249770e+002	(-4.00480985447297e+001dB,-9.07823274774360e-001°)
5.37031796370250e+002	(-4.00501907962516e+001dB,-9.28990723954058e-001°)
5.49540873857622e+002	(-4.00523821188958e+001dB,-9.50652772662774e-001°)
5.62341325190346e+002	(-4.00546772269170e+001dB,-9.72821052983262e-001°)
5.75439937337154e+002	(-4.00570810610190e+001dB,-9.95507475955490e-001°)
5.88843655355586e+002	(-4.00595988000058e+001dB,-1.01872423889566e+000°)
6.02559586074355e+002	(-4.00622358716079e+001dB,-1.04248383233720e+000°)
6.16595001861479e+002	(-4.00649979653561e+001dB,-1.06679904779665e+000°)
6.30957344480190e+002	(-4.00678910454202e+001dB,-1.09168298549631e+000°)
6.45654229034652e+002	(-4.00709213638083e+001dB,-1.11714906216941e+000°)
6.60693448007592e+002	(-4.00740954751134e+001dB,-1.14321101950132e+000°)
6.76082975391978e+002	(-4.00774202510337e+001dB,-1.16988293237440e+000°)
6.91830970918933e+002	(-4.00809028967016e+001dB,-1.19717921786932e+000°)
7.07945784384134e+002	(-4.00845509668100e+001dB,-1.22511464404440e+000°)
7.24435960074986e+002	(-4.00883723831571e+001dB,-1.25370433925939e+000°)
7.41310241300914e+002	(-4.00923754534777e+001dB,-1.28296380200510e+000°)
7.58577575029180e+002	(-4.00965688905240e+001dB,-1.31290891067349e+000°)
7.76247116628688e+002	(-4.01009618320583e+001dB,-1.34355593356202e+000°)
7.94328234724277e+002	(-4.01055638633374e+001dB,-1.37492154001281e+000°)
8.12830516164095e+002	(-4.01103850389944e+001dB,-1.40702281092959e+000°)
8.31763771102666e+002	(-4.01154359071230e+001dB,-1.43987725021114e+000°)
8.51138038202372e+002	(-4.01207275347248e+001dB,-1.47350279663223e+000°)
8.70963589956076e+002	(-4.01262715339321e+001dB,-1.50791783577602e+000°)
8.91250938133741e+002	(-4.01320800906440e+001dB,-1.54314121293639e+000°)
9.12010839355905e+002	(-4.01381659930965e+001dB,-1.57919224571972e+000°)
9.33254300796986e+002	(-4.01445426644270e+001dB,-1.61609073809996e+000°)
9.54992586021431e+002	(-4.01512241947241e+001dB,-1.65385699404367e+000°)
9.77237220955805e+002	(-4.01582253763952e+001dB,-1.69251183235963e+000°)
9.99999999999994e+002	(-4.01655617410709e+001dB,-1.73207660187381e+000°)
1.02329299228075e+003	(-4.01732495982544e+001dB,-1.77257319691410e+000°)
1.04712854805089e+003	(-4.01813060771718e+001dB,-1.81402407416055e+000°)
1.07151930523760e+003	(-4.01897491699047e+001dB,-1.85645226924795e+000°)
1.09647819614318e+003	(-4.01985977783662e+001dB,-1.89988141512670e+000°)
1.12201845430196e+003	(-4.02078717627321e+001dB,-1.94433576014052e+000°)
1.14815362149688e+003	(-4.02175919939411e+001dB,-1.98984018779888e+000°)
1.17489755493952e+003	(-4.02277804083101e+001dB,-2.03642023656838e+000°)
1.20226443461741e+003	(-4.02384600666358e+001dB,-2.08410212149220e+000°)
1.23026877081237e+003	(-4.02496552162479e+001dB,-2.13291275624889e+000°)
1.25892541179416e+003	(-4.02613913565793e+001dB,-2.18287977589564e+000°)
1.28824955169313e+003	(-4.02736953102080e+001dB,-2.23403156189827e+000°)
1.31825673855640e+003	(-4.02865952971561e+001dB,-2.28639726726414e+000°)
1.34896288259165e+003	(-4.03001210139534e+001dB,-2.34000684283919e+000°)
1.38038426460288e+003	(-4.03143037197604e+001dB,-2.39489106680366e+000°)
1.41253754462275e+003	(-4.03291763249402e+001dB,-2.45108157254973e+000°)
1.44543977074592e+003	(-4.03447734893389e+001dB,-2.50861088179568e+000°)
1.47910838816820e+003	(-4.03611317238778e+001dB,-2.56751243616878e+000°)
1.51356124843620e+003	(-4.03782895010160e+001dB,-2.62782063244945e+000°)
1.54881661891247e+003	(-4.03962873724961e+001dB,-2.68957085945921e+000°)
1.58489319246110e+003	(-4.04151680955790e+001dB,-2.75279953735497e+000°)
1.62181009735892e+003	(-4.04349767674109e+001dB,-2.81754415825821e+000°)
1.65958690743755e+003	(-4.04557609703668e+001dB,-2.88384333080601e+000°)
1.69824365246173e+003	(-4.04775709272984e+001dB,-2.95173682663295e+000°)
1.73780082874936e+003	(-4.05004596681316e+001dB,-3.02126562952427e+000°)
1.77827941003891e+003	(-4.05244832107056e+001dB,-3.09247198988088e+000°)
1.81970085860997e+003	(-4.05497007530510e+001dB,-3.16539947978113e+000°)
1.86208713666286e+003	(-4.05761748828267e+001dB,-3.24009305456323e+000°)
1.90546071796323e+003	(-4.06039718022710e+001dB,-3.31659911740051e+000°)
1.94984459975803e+003	(-4.06331615719974e+001dB,-3.39496558951886e+000°)
1.99526231496887e+003	(-4.06638183742902e+001dB,-3.47524198477529e+000°)
2.04173794466952e+003	(-4.06960207982634e+001dB,-3.55747949099743e+000°)
2.08929613085403e+003	(-4.07298521503733e+001dB,-3.64173105690166e+000°)
2.13796208950222e+003	(-4.07654007907351e+001dB,-3.72805148711364e+000°)
2.18776162394954e+003	(-4.08027604998508e+001dB,-3.81649754500534e+000°)
2.23872113856832e+003	(-4.08420308771296e+001dB,-3.90712806283196e+000°)
2.29086765276776e+003	(-4.08833177779733e+001dB,-4.00000406494931e+000°)
2.34422881531991e+003	(-4.09267337901011e+001dB,-4.09518889966894e+000°)
2.39883291901947e+003	(-4.09723987549302e+001dB,-4.19274838354795e+000°)
2.45470891568501e+003	(-4.10204403423208e+001dB,-4.29275096280002e+000°)
2.51188643150956e+003	(-4.10709946791641e+001dB,-4.39526788674769e+000°)
2.57039578276885e+003	(-4.11242070440569e+001dB,-4.50037340240420e+000°)
2.63026799189536e+003	(-4.11802326330960e+001dB,-4.60814496827990e+000°)
2.69153480392690e+003	(-4.12392374071290e+001dB,-4.71866349208850e+000°)
2.75422870333815e+003	(-4.13013990311479e+001dB,-4.83201359585104e+000°)
2.81838293126443e+003	(-4.13669079173725e+001dB,-4.94828391076241e+000°)
2.88403150312659e+003	(-4.14359683879465e+001dB,-5.06756740972631e+000°)
2.95120922666636e+003	(-4.15087999720250e+001dB,-5.18996177903724e+000°)
3.01995172040199e+003	(-4.15856388584421e+001dB,-5.31556984033615e+000°)
3.09029543251357e+003	(-4.16667395262735e+001dB,-5.44450002683072e+000°)
3.16227766016836e+003	(-4.17523765799633e+001dB,-5.57686692621207e+000°)
3.23593656929626e+003	(-4.18428468219825e+001dB,-5.71279190092754e+000°)
3.31131121482589e+003	(-4.19384715993241e+001dB,-5.85240379970624e+000°)
3.38844156139200e+003	(-4.20395994723748e+001dB,-5.99583977863470e+000°)
3.46736850452529e+003	(-4.21466092557091e+001dB,-6.14324624977720e+000°)
3.54813389233573e+003	(-4.22599135008966e+001dB,-6.29477998967767e+000°)
3.63078054770099e+003	(-4.23799624981438e+001dB,-6.45060943382844e+000°)
3.71535229097170e+003	(-4.25072488925102e+001dB,-6.61091619939403e+000°)
3.80189396320558e+003	(-4.26423130348689e+001dB,-6.77589689103954e+000°)
3.89045144994278e+003	(-4.27857492116295e+001dB,-6.94576524896269e+000°)
3.98107170553494e+003	(-4.29382129333244e+001dB,-7.12075472586186e+000°)
4.07380277804110e+003	(-4.31004295070312e+001dB,-7.30112159516260e+000°)
4.16869383470332e+003	(-4.32732041760100e+001dB,-7.48714873474894e+000°)
4.26579518801589e+003	(-4.34574341849013e+001dB,-7.67915025904420e+000°)
4.36515832240162e+003	(-4.36541232270737e+001dB,-7.87747724432932e+000°)
4.46683592150960e+003	(-4.38643988675301e+001dB,-8.08252486775186e+000°)
4.57088189614871e+003	(-4.40895337071230e+001dB,-8.29474138649698e+000°)
4.67735141287194e+003	(-4.43309713043820e+001dB,-8.51463955690525e+000°)
4.78630092322634e+003	(-4.45903581969763e+001dB,-8.74281130726246e+000°)
4.89778819368442e+003	(-4.48695838433094e+001dB,-8.97994682608515e+000°)
5.01187233627268e+003	(-4.51708309572637e+001dB,-9.22685970570547e+000°)
5.12861383991361e+003	(-4.54966396747174e+001dB,-9.48452055153395e+000°)
5.24807460249768e+003	(-4.58499903857069e+001dB,-9.75410258806713e+000°)
5.37031796370248e+003	(-4.62344121661803e+001dB,-1.00370446328775e+001°)
5.49540873857620e+003	(-4.66541269513331e+001dB,-1.03351397218784e+001°)
5.62341325190344e+003	(-4.71142446066297e+001dB,-1.06506625273558e+001°)
5.75439937337152e+003	(-4.76210321305592e+001dB,-1.09865570157363e+001°)
5.88843655355584e+003	(-4.81822936250179e+001dB,-1.13467205470915e+001°)
6.02559586074353e+003	(-4.88079206815157e+001dB,-1.17364477564403e+001°)
6.16595001861477e+003	(-4.95107140192136e+001dB,-1.21631501253580e+001°)
6.30957344480188e+003	(-5.03076544237271e+001dB,-1.26375742564646e+001°)
6.45654229034650e+003	(-5.12219541187956e+001dB,-1.31759749550715e+001°)
6.60693448007590e+003	(-5.22865441679708e+001dB,-1.38042472494970e+001°)
6.76082975391976e+003	(-5.35504001357573e+001dB,-1.45664404160205e+001°)
6.91830970918931e+003	(-5.50910139840459e+001dB,-1.55442312717062e+001°)
7.07945784384132e+003	(-5.70418902393238e+001dB,-1.69082605120696e+001°)
7.24435960074984e+003	(-5.96635512194746e+001dB,-1.90845706244383e+001°)
7.41310241300911e+003	(-6.35771584796080e+001dB,-2.35109507119329e+001°)
7.58577575029177e+003	(-7.08917121138267e+001dB,-3.95128225460999e+001°)
7.76247116628685e+003	(-7.39195253923497e+001dB,-1.53021302504982e+002°)
7.94328234724275e+003	(-6.45622915999641e+001dB,1.79338598947782e+002°)
8.12830516164092e+003	(-5.98136141761425e+001dB,1.73624173174450e+002°)
8.31763771102664e+003	(-5.66584898247691e+001dB,1.71032293483267e+002°)
8.51138038202369e+003	(-5.42831617531880e+001dB,1.69438836281457e+002°)
8.70963589956073e+003	(-5.23704673741374e+001dB,1.68282786261990e+002°)
8.91250938133738e+003	(-5.07648763492692e+001dB,1.67352494161720e+002°)
9.12010839355902e+003	(-4.93788593099772e+001dB,1.66550192163368e+002°)
9.33254300796983e+003	(-4.81584641151977e+001dB,1.65824233697710e+002°)
9.54992586021428e+003	(-4.70682463730668e+001dB,1.65144516314749e+002°)
9.77237220955802e+003	(-4.60838261753412e+001dB,1.64492065579098e+002°)
9.99999999999991e+003	(-4.51878724873345e+001dB,1.63854089367634e+002°)
1.02329299228075e+004	(-4.43677876895728e+001dB,1.63221412674254e+002°)
1.04712854805089e+004	(-4.36143034690876e+001dB,1.62587045860104e+002°)
1.07151930523760e+004	(-4.29205976936819e+001dB,1.61945330708927e+002°)
1.09647819614318e+004	(-4.22817266077014e+001dB,1.61291395626670e+002°)
1.12201845430195e+004	(-4.16942588444221e+001dB,1.60620780035018e+002°)
1.14815362149687e+004	(-4.11560468776683e+001dB,1.59929149066055e+002°)
1.17489755493952e+004	(-4.06660996227311e+001dB,1.59212049120896e+002°)
1.20226443461740e+004	(-4.02245374372820e+001dB,1.58464668034881e+002°)
1.23026877081237e+004	(-3.98326233416640e+001dB,1.57681566681358e+002°)
1.25892541179416e+004	(-3.94928752496591e+001dB,1.56856343675316e+002°)
1.28824955169312e+004	(-3.92092761963042e+001dB,1.55981179619226e+002°)
1.31825673855640e+004	(-3.89876161459255e+001dB,1.55046176492727e+002°)
1.34896288259164e+004	(-3.88360250926345e+001dB,1.54038347965136e+002°)
1.38038426460287e+004	(-3.87658021555618e+001dB,1.52939998506032e+002°)
1.41253754462274e+004	(-3.87927284530886e+001dB,1.51725985597631e+002°)
1.44543977074591e+004	(-3.89392148100738e+001dB,1.50358824182532e+002°)
1.47910838816819e+004	(-3.92379785713872e+001dB,1.48779321066043e+002°)
1.51356124843619e+004	(-3.97387233857300e+001dB,1.46887098189363e+002°)
1.54881661891247e+004	(-4.05212378484261e+001dB,1.44495500075317e+002°)
1.58489319246110e+004	(-4.17237263271509e+001dB,1.41210969545878e+002°)
1.62181009735891e+004	(-4.36120021338630e+001dB,1.36036447366781e+002°)
1.65958690743755e+004	(-4.67652215112540e+001dB,1.25581658350058e+002°)
1.69824365246173e+004	(-5.20129719799325e+001dB,9.16908525093205e+001°)
1.73780082874936e+004	(-4.98014131745022e+001dB,1.41727502062135e+001°)
1.77827941003891e+004	(-4.27957884867851e+001dB,-1.24203402932026e+001°)
1.81970085860997e+004	(-3.78571754725271e+001dB,-2.17365693054089e+001°)
1.86208713666285e+004	(-3.40283757966758e+001dB,-2.69318413382976e+001°)
1.90546071796323e+004	(-3.08013582226693e+001dB,-3.06732741542612e+001°)
1.94984459975803e+004	(-2.79341450700363e+001dB,-3.38111826011394e+001°)
1.99526231496886e+004	(-2.52940491388367e+001dB,-3.67125999684732e+001°)
2.04173794466951e+004	(-2.27988280122615e+001dB,-3.95795544666069e+001°)
2.08929613085402e+004	(-2.03918206848027e+001dB,-4.25534805496955e+001°)
2.13796208950221e+004	(-1.80300042832741e+001dB,-4.57605447943107e+001°)
2.18776162394953e+004	(-1.56776280208704e+001dB,-4.93396890595595e+001°)
2.23872113856832e+004	(-1.33026850163332e+001dB,-5.34693480208619e+001°)
2.29086765276775e+004	(-1.08755086994462e+001dB,-5.84031715428268e+001°)
2.34422881531990e+004	(-8.37055071365793e+000dB,-6.45259781624818e+001°)
2.39883291901947e+004	(-5.77578565797241e+000dB,-7.24419620646012e+001°)
2.45470891568501e+004	(-3.12218078632975e+000dB,-8.30844374806745e+001°)
2.51188643150956e+004	(-5.57781311934062e-001dB,-9.76871489589412e+001°)
2.57039578276884e+004	(1.54251896832266e+000dB,-1.16977713336293e+002°)
2.63026799189536e+004	(2.67672019190049e+000dB,-1.39079429195639e+002°)
2.69153480392689e+004	(2.76446429575672e+000dB,-1.59497254406100e+002°)
2.75422870333814e+004	(2.26609854495817e+000dB,-1.75483185116932e+002°)
2.81838293126443e+004	(1.62152766584185e+000dB,1.72667763180797e+002°)
2.88403150312658e+004	(1.03191106542309e+000dB,1.63721771194394e+002°)
2.95120922666636e+004	(5.54713676525341e-001dB,1.56657965162837e+002°)
3.01995172040199e+004	(1.92342219003949e-001dB,1.50806090407753e+002°)
3.09029543251356e+004	(-6.93617830809319e-002dB,1.45745492388201e+002°)
