Freq.	V(vo)
6.16595001861481e+001	(-4.39150866776397e+001dB,-8.28681309067974e-002°)
6.30957344480192e+001	(-4.39151339813307e+001dB,-8.47981263801129e-002°)
6.45654229034654e+001	(-4.39151835146018e+001dB,-8.67730592502738e-002°)
6.60693448007595e+001	(-4.39152353825340e+001dB,-8.87939749568927e-002°)
6.76082975391980e+001	(-4.39152896953067e+001dB,-9.08619432075230e-002°)
6.91830970918935e+001	(-4.39153465679150e+001dB,-9.29780585056851e-002°)
7.07945784384136e+001	(-4.39154061211415e+001dB,-9.51434407643298e-002°)
7.24435960074988e+001	(-4.39154684816564e+001dB,-9.73592358822640e-002°)
7.41310241300916e+001	(-4.39155337813177e+001dB,-9.96266162799499e-002°)
7.58577575029182e+001	(-4.39156021587546e+001dB,-1.01946781590138e-001°)
7.76247116628690e+001	(-4.39156737594205e+001dB,-1.04320959269177e-001°)
7.94328234724279e+001	(-4.39157487349926e+001dB,-1.06750405174125e-001°)
8.12830516164097e+001	(-4.39158272445442e+001dB,-1.09236404269869e-001°)
8.31763771102669e+001	(-4.39159094547735e+001dB,-1.11780271289226e-001°)
8.51138038202374e+001	(-4.39159955401680e+001dB,-1.14383351400654e-001°)
8.70963589956078e+001	(-4.39160856834025e+001dB,-1.17047020906088e-001°)
8.91250938133743e+001	(-4.39161800758948e+001dB,-1.19772687964157e-001°)
9.12010839355907e+001	(-4.39162789177131e+001dB,-1.22561793278706e-001°)
9.33254300796988e+001	(-4.39163824187445e+001dB,-1.25415810898337e-001°)
9.54992586021433e+001	(-4.39164907988496e+001dB,-1.28336248954007e-001°)
9.77237220955808e+001	(-4.39166042879581e+001dB,-1.31324650403565e-001°)
9.99999999999997e+001	(-4.39167231268394e+001dB,-1.34382593845310e-001°)
1.02329299228075e+002	(-4.39168475679633e+001dB,-1.37511694357319e-001°)
1.04712854805090e+002	(-4.39169778752752e+001dB,-1.40713604258125e-001°)
1.07151930523760e+002	(-4.39171143255308e+001dB,-1.43990014017770e-001°)
1.09647819614318e+002	(-4.39172572084001e+001dB,-1.47342653077105e-001°)
1.12201845430196e+002	(-4.39174068272523e+001dB,-1.50773290742449e-001°)
1.14815362149688e+002	(-4.39175634995187e+001dB,-1.54283737056320e-001°)
1.17489755493953e+002	(-4.39177275581785e+001dB,-1.57875843793959e-001°)
1.20226443461741e+002	(-4.39178993513578e+001dB,-1.61551505290257e-001°)
1.23026877081238e+002	(-4.39180792439331e+001dB,-1.65312659480627e-001°)
1.25892541179416e+002	(-4.39182676178373e+001dB,-1.69161288828362e-001°)
1.28824955169313e+002	(-4.39184648729789e+001dB,-1.73099421329198e-001°)
1.31825673855640e+002	(-4.39186714286273e+001dB,-1.77129131586785e-001°)
1.34896288259165e+002	(-4.39188877232110e+001dB,-1.81252541725589e-001°)
1.38038426460288e+002	(-4.39191142160537e+001dB,-1.85471822534852e-001°)
1.41253754462275e+002	(-4.39193513884795e+001dB,-1.89789194563401e-001°)
1.44543977074592e+002	(-4.39195997442166e+001dB,-1.94206929143082e-001°)
1.47910838816820e+002	(-4.39198598107881e+001dB,-1.98727349544322e-001°)
1.51356124843620e+002	(-4.39201321407180e+001dB,-2.03352832126582e-001°)
1.54881661891248e+002	(-4.39204173127743e+001dB,-2.08085807510456e-001°)
1.58489319246111e+002	(-4.39207159328094e+001dB,-2.12928761709049e-001°)
1.62181009735892e+002	(-4.39210286353757e+001dB,-2.17884237374685e-001°)
1.65958690743755e+002	(-4.39213560850165e+001dB,-2.22954835018472e-001°)
1.69824365246174e+002	(-4.39216989777483e+001dB,-2.28143214268289e-001°)
1.73780082874937e+002	(-4.39220580425896e+001dB,-2.33452095147724e-001°)
1.77827941003892e+002	(-4.39224340424784e+001dB,-2.38884259272380e-001°)
1.81970085860998e+002	(-4.39228277772234e+001dB,-2.44442551364427e-001°)
1.86208713666286e+002	(-4.39232400836454e+001dB,-2.50129880348946e-001°)
1.90546071796324e+002	(-4.39236718387866e+001dB,-2.55949220934463e-001°)
1.94984459975804e+002	(-4.39241239608292e+001dB,-2.61903614841648e-001°)
1.99526231496887e+002	(-4.39245974113251e+001dB,-2.67996172244668e-001°)
2.04173794466952e+002	(-4.39250931976378e+001dB,-2.74230073260608e-001°)
2.08929613085403e+002	(-4.39256123745733e+001dB,-2.80608569302448e-001°)
2.13796208950222e+002	(-4.39261560468159e+001dB,-2.87134984571146e-001°)
2.18776162394954e+002	(-4.39267253714417e+001dB,-2.93812717564891e-001°)
2.23872113856833e+002	(-4.39273215604383e+001dB,-3.00645242590245e-001°)
2.29086765276776e+002	(-4.39279458829407e+001dB,-3.07636111213419e-001°)
2.34422881531991e+002	(-4.39285996683639e+001dB,-3.14788953875054e-001°)
2.39883291901948e+002	(-4.39292843089681e+001dB,-3.22107481388553e-001°)
2.45470891568502e+002	(-4.39300012631808e+001dB,-3.29595486577097e-001°)
2.51188643150957e+002	(-4.39307520585093e+001dB,-3.37256845814337e-001°)
2.57039578276885e+002	(-4.39315382949272e+001dB,-3.45095520642755e-001°)
2.63026799189537e+002	(-4.39323616480075e+001dB,-3.53115559313983e-001°)
2.69153480392690e+002	(-4.39332238732777e+001dB,-3.61321098574747e-001°)
2.75422870333816e+002	(-4.39341268092305e+001dB,-3.69716365122287e-001°)
2.81838293126444e+002	(-4.39350723819369e+001dB,-3.78305677387898e-001°)
2.88403150312659e+002	(-4.39360626086960e+001dB,-3.87093447055658e-001°)
2.95120922666637e+002	(-4.39370996026403e+001dB,-3.96084180759931e-001°)
3.01995172040200e+002	(-4.39381855775696e+001dB,-4.05282481792810e-001°)
3.09029543251358e+002	(-4.39393228525785e+001dB,-4.14693051702885e-001°)
3.16227766016837e+002	(-4.39405138566364e+001dB,-4.24320691802462e-001°)
3.23593656929627e+002	(-4.39417611347454e+001dB,-4.34170305022105e-001°)
3.31131121482590e+002	(-4.39430673528169e+001dB,-4.44246897339835e-001°)
3.38844156139201e+002	(-4.39444353040010e+001dB,-4.54555579515125e-001°)
3.46736850452530e+002	(-4.39458679142708e+001dB,-4.65101568508572e-001°)
3.54813389233574e+002	(-4.39473682494085e+001dB,-4.75890189191651e-001°)
3.63078054770100e+002	(-4.39489395213435e+001dB,-4.86926875744139e-001°)
3.71535229097171e+002	(-4.39505850951833e+001dB,-4.98217173110639e-001°)
3.80189396320559e+002	(-4.39523084968009e+001dB,-5.09766738480526e-001°)
3.89045144994279e+002	(-4.39541134209222e+001dB,-5.21581342763684e-001°)
3.98107170553495e+002	(-4.39560037386974e+001dB,-5.33666871712129e-001°)
4.07380277804111e+002	(-4.39579835063940e+001dB,-5.46029327194298e-001°)
4.16869383470333e+002	(-4.39600569750814e+001dB,-5.58674828601714e-001°)
4.26579518801591e+002	(-4.39622285988960e+001dB,-5.71609613507621e-001°)
4.36515832240164e+002	(-4.39645030461798e+001dB,-5.84840039075447e-001°)
4.46683592150961e+002	(-4.39668852092408e+001dB,-5.98372582689737e-001°)
4.57088189614873e+002	(-4.39693802153382e+001dB,-6.12213842704376e-001°)
4.67735141287196e+002	(-4.39719934384728e+001dB,-6.26370539154338e-001°)
4.78630092322636e+002	(-4.39747305112018e+001dB,-6.40849514097618e-001°)
4.89778819368444e+002	(-4.39775973375348e+001dB,-6.55657731966468e-001°)
5.01187233627270e+002	(-4.39806001064276e+001dB,-6.70802279715132e-001°)
5.12861383991362e+002	(-4.39837453055352e+001dB,-6.86290366578480e-001°)
5.24807460249770e+002	(-4.39870397361458e+001dB,-7.02129323788927e-001°)
5.37031796370250e+002	(-4.39904905289632e+001dB,-7.18326604085069e-001°)
5.49540873857622e+002	(-4.39941051598149e+001dB,-7.34889780538045e-001°)
5.62341325190346e+002	(-4.39978914677720e+001dB,-7.51826545785432e-001°)
5.75439937337154e+002	(-4.40018576726899e+001dB,-7.69144710247812e-001°)
5.88843655355586e+002	(-4.40060123941445e+001dB,-7.86852200161476e-001°)
6.02559586074355e+002	(-4.40103646721866e+001dB,-8.04957055616926e-001°)
6.16595001861479e+002	(-4.40149239878233e+001dB,-8.23467427477435e-001°)
6.30957344480190e+002	(-4.40197002855834e+001dB,-8.42391574286704e-001°)
6.45654229034652e+002	(-4.40247039971941e+001dB,-8.61737858606001e-001°)
6.60693448007592e+002	(-4.40299460662195e+001dB,-8.81514742604048e-001°)
6.76082975391978e+002	(-4.40354379738809e+001dB,-9.01730782899368e-001°)
6.91830970918933e+002	(-4.40411917669595e+001dB,-9.22394625064740e-001°)
7.07945784384134e+002	(-4.40472200867564e+001dB,-9.43514997111674e-001°)
7.24435960074986e+002	(-4.40535361997978e+001dB,-9.65100702204800e-001°)
7.41310241300914e+002	(-4.40601540301654e+001dB,-9.87160610403608e-001°)
7.58577575029180e+002	(-4.40670881937867e+001dB,-1.00970364948227e+000°)
7.76247116628688e+002	(-4.40743540345066e+001dB,-1.03273879454427e+000°)
7.94328234724277e+002	(-4.40819676620696e+001dB,-1.05627505632154e+000°)
8.12830516164095e+002	(-4.40899459932746e+001dB,-1.08032146881060e+000°)
8.31763771102666e+002	(-4.40983067939134e+001dB,-1.10488707441326e+000°)
8.51138038202372e+002	(-4.41070687244240e+001dB,-1.12998090830315e+000°)
8.70963589956076e+002	(-4.41162513877155e+001dB,-1.15561198072492e+000°)
8.91250938133741e+002	(-4.41258753800383e+001dB,-1.18178925746971e+000°)
9.12010839355905e+002	(-4.41359623446497e+001dB,-1.20852163833538e+000°)
9.33254300796986e+002	(-4.41465350290479e+001dB,-1.23581793301717e+000°)
9.54992586021431e+002	(-4.41576173454023e+001dB,-1.26368683475738e+000°)
9.77237220955805e+002	(-4.41692344351424e+001dB,-1.29213689132565e+000°)
9.99999999999994e+002	(-4.41814127368686e+001dB,-1.32117647243891e+000°)
1.02329299228075e+003	(-4.41941800592441e+001dB,-1.35081373439213e+000°)
1.04712854805089e+003	(-4.42075656581902e+001dB,-1.38105658075837e+000°)
1.07151930523760e+003	(-4.42216003194313e+001dB,-1.41191261936204e+000°)
1.09647819614318e+003	(-4.42363164456194e+001dB,-1.44338911410577e+000°)
1.12201845430196e+003	(-4.42517481498428e+001dB,-1.47549293240211e+000°)
1.14815362149688e+003	(-4.42679313558207e+001dB,-1.50823048763785e+000°)
1.17489755493952e+003	(-4.42849039034914e+001dB,-1.54160767436983e+000°)
1.20226443461741e+003	(-4.43027056632580e+001dB,-1.57562979820533e+000°)
1.23026877081237e+003	(-4.43213786572730e+001dB,-1.61030149754093e+000°)
1.25892541179416e+003	(-4.43409671893995e+001dB,-1.64562665728188e+000°)
1.28824955169313e+003	(-4.43615179849583e+001dB,-1.68160831409438e+000°)
1.31825673855640e+003	(-4.43830803403022e+001dB,-1.71824855142872e+000°)
1.34896288259165e+003	(-4.44057062824887e+001dB,-1.75554838243599e+000°)
1.38038426460288e+003	(-4.44294507422784e+001dB,-1.79350762201870e+000°)
1.41253754462275e+003	(-4.44543717395680e+001dB,-1.83212474447383e+000°)
1.44543977074592e+003	(-4.44805305828691e+001dB,-1.87139672548798e+000°)
1.47910838816820e+003	(-4.45079920843593e+001dB,-1.91131886690622e+000°)
1.51356124843620e+003	(-4.45368247925818e+001dB,-1.95188460295854e+000°)
1.54881661891247e+003	(-4.45671012430710e+001dB,-1.99308528389269e+000°)
1.58489319246110e+003	(-4.45988982301742e+001dB,-2.03490993614796e+000°)
1.62181009735892e+003	(-4.46322971013355e+001dB,-2.07734499497255e+000°)
1.65958690743755e+003	(-4.46673840760182e+001dB,-2.12037400586076e+000°)
1.69824365246173e+003	(-4.47042505926465e+001dB,-2.16397729182303e+000°)
1.73780082874936e+003	(-4.47429936863244e+001dB,-2.20813158177844e+000°)
1.77827941003891e+003	(-4.47837163990979e+001dB,-2.25280959254008e+000°)
1.81970085860997e+003	(-4.48265282298832e+001dB,-2.29797956328299e+000°)
1.86208713666286e+003	(-4.48715456241637e+001dB,-2.34360472941374e+000°)
1.90546071796323e+003	(-4.49188925111704e+001dB,-2.38964273196301e+000°)
1.94984459975803e+003	(-4.49687008944918e+001dB,-2.43604495400284e+000°)
1.99526231496887e+003	(-4.50211114982062e+001dB,-2.48275576618735e+000°)
2.04173794466952e+003	(-4.50762744815057e+001dB,-2.52971167921231e+000°)
2.08929613085403e+003	(-4.51343502250543e+001dB,-2.57684037676266e+000°)
2.13796208950222e+003	(-4.51955102018754e+001dB,-2.62405962119003e+000°)
2.18776162394954e+003	(-4.52599379414318e+001dB,-2.67127600388959e+000°)
2.23872113856832e+003	(-4.53278301009830e+001dB,-2.71838351947686e+000°)
2.29086765276776e+003	(-4.53993976580389e+001dB,-2.76526193265281e+000°)
2.34422881531991e+003	(-4.54748672412013e+001dB,-2.81177490291597e+000°)
2.39883291901947e+003	(-4.55544826192757e+001dB,-2.85776782573017e+000°)
2.45470891568501e+003	(-4.56385063724528e+001dB,-2.90306533848438e+000°)
2.51188643150956e+003	(-4.57272217712808e+001dB,-2.94746842909774e+000°)
2.57039578276885e+003	(-4.58209348984213e+001dB,-2.99075107612987e+000°)
2.63026799189536e+003	(-4.59199770499344e+001dB,-3.03265632713295e+000°)
2.69153480392690e+003	(-4.60247074615475e+001dB,-3.07289170310279e+000°)
2.75422870333815e+003	(-4.61355164160632e+001dB,-3.11112379496456e+000°)
2.81838293126443e+003	(-4.62528287970148e+001dB,-3.14697188085432e+000°)
2.88403150312659e+003	(-4.63771081682812e+001dB,-3.18000035309260e+000°)
2.95120922666636e+003	(-4.65088614756994e+001dB,-3.20970968820898e+000°)
3.01995172040199e+003	(-4.66486444889469e+001dB,-3.23552562710267e+000°)
3.09029543251357e+003	(-4.67970681288280e+001dB,-3.25678613832828e+000°)
3.16227766016836e+003	(-4.69548058577348e+001dB,-3.27272562074277e+000°)
3.23593656929626e+003	(-4.71226023560963e+001dB,-3.28245564103565e+000°)
3.31131121482589e+003	(-4.73012837626043e+001dB,-3.28494129383820e+000°)
3.38844156139200e+003	(-4.74917698288821e+001dB,-3.27897197856492e+000°)
3.46736850452529e+003	(-4.76950884326722e+001dB,-3.26312500530156e+000°)
3.54813389233573e+003	(-4.79123930209709e+001dB,-3.23571989892280e+000°)
3.63078054770099e+003	(-4.81449837159670e+001dB,-3.19476050783190e+000°)
3.71535229097170e+003	(-4.83943330466273e+001dB,-3.13786098113916e+000°)
3.80189396320558e+003	(-4.86621175624782e+001dB,-3.06215011884791e+000°)
3.89045144994278e+003	(-4.89502570100367e+001dB,-2.96414639692059e+000°)
3.98107170553494e+003	(-4.92609633221302e+001dB,-2.83959266190427e+000°)
4.07380277804110e+003	(-4.95968024841386e+001dB,-2.68323453460759e+000°)
4.16869383470332e+003	(-4.99607734895647e+001dB,-2.48851894964115e+000°)
4.26579518801589e+003	(-5.03564102602679e+001dB,-2.24717733591279e+000°)
4.36515832240162e+003	(-5.07879148181584e+001dB,-1.94863881794002e+000°)
4.46683592150960e+003	(-5.12603335694546e+001dB,-1.57918738551465e+000°)
4.57088189614871e+003	(-5.17797938777251e+001dB,-1.12072383952108e+000°)
4.67735141287194e+003	(-5.23538260591600e+001dB,-5.48900625416352e-001°)
4.78630092322634e+003	(-5.29918078032129e+001dB,1.69769553410625e-001°)
4.89778819368442e+003	(-5.37055852042376e+001dB,1.08254406284968e+000°)
5.01187233627268e+003	(-5.45103473568422e+001dB,2.25814555818340e+000°)
5.12861383991361e+003	(-5.54258528977633e+001dB,3.80010400607356e+000°)
5.24807460249768e+003	(-5.64780888012769e+001dB,5.87102742377376e+000°)
5.37031796370248e+003	(-5.77012166250555e+001dB,8.73916178350325e+000°)
5.49540873857620e+003	(-5.91385194409722e+001dB,1.28726687959825e+001°)
5.62341325190344e+003	(-6.08359400302449e+001dB,1.91379781386902e+001°)
5.75439937337152e+003	(-6.27996439532225e+001dB,2.91981793453114e+001°)
5.88843655355584e+003	(-6.48096815806976e+001dB,4.59578670296692e+001°)
6.02559586074353e+003	(-6.59644789395298e+001dB,7.15094394816380e+001°)
6.16595001861477e+003	(-6.51481554947689e+001dB,9.91073808282864e+001°)
6.30957344480188e+003	(-6.30094341356482e+001dB,1.18887426265868e+002°)
6.45654229034650e+003	(-6.07080656638646e+001dB,1.30829400774008e+002°)
6.60693448007590e+003	(-5.86423189458062e+001dB,1.38103227047089e+002°)
6.76082975391976e+003	(-5.68500635913200e+001dB,1.42774382928192e+002°)
6.91830970918931e+003	(-5.52911492645994e+001dB,1.45925831601658e+002°)
7.07945784384132e+003	(-5.39204753591215e+001dB,1.48132524948224e+002°)
7.24435960074984e+003	(-5.27013844873574e+001dB,1.49717201165178e+002°)
7.41310241300911e+003	(-5.16060250501050e+001dB,1.50871874655944e+002°)
7.58577575029177e+003	(-5.06134951510765e+001dB,1.51716850322578e+002°)
7.76247116628685e+003	(-4.97080552590137e+001dB,1.52330913022125e+002°)
7.94328234724275e+003	(-4.88777724357657e+001dB,1.52767634123489e+002°)
8.12830516164092e+003	(-4.81135535682081e+001dB,1.53064633102531e+002°)
8.31763771102664e+003	(-4.74084677532715e+001dB,1.53249079163513e+002°)
8.51138038202369e+003	(-4.67572735000113e+001dB,1.53341092707912e+002°)
8.70963589956073e+003	(-4.61560905802539e+001dB,1.53355926082380e+002°)
8.91250938133738e+003	(-4.56021760347029e+001dB,1.53305410514264e+002°)
9.12010839355902e+003	(-4.50937780269810e+001dB,1.53198950185940e+002°)
9.33254300796983e+003	(-4.46300513090275e+001dB,1.53044232410252e+002°)
9.54992586021428e+003	(-4.42110255051856e+001dB,1.52847760540155e+002°)
9.77237220955802e+003	(-4.38376235253922e+001dB,1.52615281458310e+002°)
9.99999999999991e+003	(-4.35117332439268e+001dB,1.52352161316507e+002°)
1.02329299228075e+004	(-4.32363422341239e+001dB,1.52063756631186e+002°)
1.04712854805089e+004	(-4.30157543203489e+001dB,1.51755831564028e+002°)
1.07151930523760e+004	(-4.28559202507517e+001dB,1.51435088822549e+002°)
1.09647819614318e+004	(-4.27649370373627e+001dB,1.51109918813825e+002°)
1.12201845430195e+004	(-4.27538093120073e+001dB,1.50791548022806e+002°)
1.14815362149687e+004	(-4.28376376311242e+001dB,1.50495925764934e+002°)
1.17489755493952e+004	(-4.30375385393750e+001dB,1.50247032573291e+002°)
1.20226443461740e+004	(-4.33838929041920e+001dB,1.50083096795102e+002°)
1.23026877081237e+004	(-4.39221764051254e+001dB,1.50069260876482e+002°)
1.25892541179416e+004	(-4.47242551976188e+001dB,1.50326150752266e+002°)
1.28824955169312e+004	(-4.59125803328982e+001dB,1.51103663925389e+002°)
1.31825673855640e+004	(-4.77195151786642e+001dB,1.53012075734835e+002°)
1.34896288259164e+004	(-5.06614826722407e+001dB,1.57999861779435e+002°)
1.38038426460287e+004	(-5.60792171774209e+001dB,1.76359188546424e+002°)
1.41253754462274e+004	(-5.84559415567514e+001dB,-9.90752579470843e+001°)
1.44543977074591e+004	(-5.00188990248674e+001dB,-6.26686558653670e+001°)
1.47910838816819e+004	(-4.45717926261690e+001dB,-5.51522473324818e+001°)
1.51356124843619e+004	(-4.06272364914396e+001dB,-5.27947288921003e+001°)
1.54881661891247e+004	(-3.74408836863874e+001dB,-5.21782437073563e+001°)
1.58489319246110e+004	(-3.47004272786836e+001dB,-5.23909704896122e+001°)
1.62181009735891e+004	(-3.22483727664738e+001dB,-5.30964522632918e+001°)
1.65958690743755e+004	(-2.99941452125382e+001dB,-5.41479520048474e+001°)
1.69824365246173e+004	(-2.78804523781737e+001dB,-5.54773428544546e+001°)
1.73780082874936e+004	(-2.58682821314148e+001dB,-5.70553512539906e+001°)
1.77827941003891e+004	(-2.39294064447174e+001dB,-5.88754167667880e+001°)
1.81970085860997e+004	(-2.20423028531872e+001dB,-6.09469242799072e+001°)
1.86208713666285e+004	(-2.01897948777203e+001dB,-6.32928543405257e+001°)
1.90546071796323e+004	(-1.83576455673567e+001dB,-6.59500013056489e+001°)
1.94984459975803e+004	(-1.65337538913199e+001dB,-6.89711290324545e+001°)
1.99526231496886e+004	(-1.47078263836928e+001dB,-7.24289945764500e+001°)
2.04173794466951e+004	(-1.28715607520424e+001dB,-7.64224305616765e+001°)
2.08929613085402e+004	(-1.10195596764104e+001dB,-8.10846261728872e+001°)
2.13796208950221e+004	(-9.15144937160899e+000dB,-8.65929850423087e+001°)
2.18776162394953e+004	(-7.27602771925414e+000dB,-9.31773127463529e+001°)
2.23872113856832e+004	(-5.41852542129451e+000dB,-1.01116085243660e+002°)
2.29086765276775e+004	(-3.63129428580333e+000dB,-1.10695896427715e+002°)
2.34422881531990e+004	(-2.00383343370521e+000dB,-1.22091625782566e+002°)
2.39883291901947e+004	(-6.57449265714575e-001dB,-1.35146275073612e+002°)
2.45470891568501e+004	(2.96274519011677e-001dB,-1.49173042796809e+002°)
2.51188643150956e+004	(8.22093789100215e-001dB,-1.63076439256558e+002°)
2.57039578276884e+004	(9.87455797268127e-001dB,-1.75849719887884e+002°)
2.63026799189536e+004	(9.15581540960380e-001dB,1.73016990746637e+002°)
2.69153480392689e+004	(7.21775998691755e-001dB,1.63547907885650e+002°)
2.75422870333814e+004	(4.84948960876593e-001dB,1.55513937862700e+002°)
2.81838293126443e+004	(2.49627068250184e-001dB,1.48624113985325e+002°)
2.88403150312658e+004	(3.72576423157962e-002dB,1.42615098814606e+002°)
2.95120922666636e+004	(-1.43964374324761e-001dB,1.37275990539873e+002°)
3.01995172040199e+004	(-2.92795545966350e-001dB,1.32446312721559e+002°)
3.09029543251356e+004	(-4.11366958998359e-001dB,1.28006473664713e+002°)
