Freq.	V(vo)
Step Information: Run=1  (Run: 1/20)
1.41253754462275e+002	(-4.41819349744939e+001dB,-2.17418029879061e-001°)
1.44543977074592e+002	(-4.41821882886086e+001dB,-2.22479303155032e-001°)
1.47910838816820e+002	(-4.41824535474654e+001dB,-2.27658250777609e-001°)
1.51356124843620e+002	(-4.41827313148277e+001dB,-2.32957598157034e-001°)
1.54881661891248e+002	(-4.41830221808143e+001dB,-2.38380133032236e-001°)
1.58489319246111e+002	(-4.41833267634222e+001dB,-2.43928706876672e-001°)
1.62181009735892e+002	(-4.41836457102405e+001dB,-2.49606236354535e-001°)
1.65958690743755e+002	(-4.41839796988463e+001dB,-2.55415704603493e-001°)
1.69824365246174e+002	(-4.41843294393623e+001dB,-2.61360162846579e-001°)
1.73780082874937e+002	(-4.41846956750205e+001dB,-2.67442731728298e-001°)
1.77827941003892e+002	(-4.41850791845121e+001dB,-2.73666602934676e-001°)
1.81970085860998e+002	(-4.41854807834095e+001dB,-2.80035040690171e-001°)
1.86208713666286e+002	(-4.41859013254123e+001dB,-2.86551383231871e-001°)
1.90546071796324e+002	(-4.41863417050896e+001dB,-2.93219044546399e-001°)
1.94984459975804e+002	(-4.41868028589412e+001dB,-3.00041515838455e-001°)
1.99526231496887e+002	(-4.41872857681110e+001dB,-3.07022367290645e-001°)
2.04173794466952e+002	(-4.41877914599552e+001dB,-3.14165249636338e-001°)
2.08929613085403e+002	(-4.41883210104376e+001dB,-3.21473895882381e-001°)
2.13796208950222e+002	(-4.41888755464449e+001dB,-3.28952123027874e-001°)
2.18776162394954e+002	(-4.41894562483309e+001dB,-3.36603833831263e-001°)
2.23872113856833e+002	(-4.41900643523140e+001dB,-3.44433018552241e-001°)
2.29086765276776e+002	(-4.41907011531107e+001dB,-3.52443756739134e-001°)
2.34422881531991e+002	(-4.41913680068844e+001dB,-3.60640219078118e-001°)
2.39883291901948e+002	(-4.41920663339107e+001dB,-3.69026669180451e-001°)
2.45470891568502e+002	(-4.41927976218686e+001dB,-3.77607465491942e-001°)
2.51188643150957e+002	(-4.41935634290108e+001dB,-3.86387063169754e-001°)
2.57039578276885e+002	(-4.41943653875915e+001dB,-3.95370016001428e-001°)
2.63026799189537e+002	(-4.41952052068054e+001dB,-4.04560978190244e-001°)
2.69153480392690e+002	(-4.41960846775867e+001dB,-4.13964706551485e-001°)
2.75422870333816e+002	(-4.41970056755674e+001dB,-4.23586062255701e-001°)
2.81838293126444e+002	(-4.41979701655322e+001dB,-4.33430012890412e-001°)
2.88403150312659e+002	(-4.41989802055592e+001dB,-4.43501634412429e-001°)
2.95120922666637e+002	(-4.42000379516118e+001dB,-4.53806113172687e-001°)
3.01995172040200e+002	(-4.42011456618332e+001dB,-4.64348747809746e-001°)
3.09029543251358e+002	(-4.42023057022158e+001dB,-4.75134951456960e-001°)
3.16227766016837e+002	(-4.42035205513098e+001dB,-4.86170253633459e-001°)
3.23593656929627e+002	(-4.42047928051894e+001dB,-4.97460302118829e-001°)
3.31131121482590e+002	(-4.42061251837483e+001dB,-5.09010865123916e-001°)
3.38844156139201e+002	(-4.42075205369724e+001dB,-5.20827833386097e-001°)
3.46736850452530e+002	(-4.42089818499118e+001dB,-5.32917221760678e-001°)
3.54813389233574e+002	(-4.42105122507587e+001dB,-5.45285171642798e-001°)
3.63078054770100e+002	(-4.42121150164387e+001dB,-5.57937952503870e-001°)
3.71535229097171e+002	(-4.42137935807262e+001dB,-5.70881964078753e-001°)
3.80189396320559e+002	(-4.42155515410388e+001dB,-5.84123737978481e-001°)
