Freq.	V(vo)
Step Information: Run=1  (Run: 1/100)
3.76729817897955e+004	(-1.78984440936270e+000dB,-6.92842848446129e+001°)
3.77598269819253e+004	(-1.95647273972309e+000dB,-7.38407457393607e+001°)
3.78468723728990e+004	(-2.16661589767742e+000dB,-7.83364817194730e+001°)
3.79341184242224e+004	(-2.41804519005970e+000dB,-8.27313167278749e+001°)
3.80215655984654e+004	(-2.70739293895786e+000dB,-8.69902889943151e+001°)
3.81092143592644e+004	(-3.03046064209314e+000dB,-9.10851581478451e+001°)
3.81970651713242e+004	(-3.38255904297009e+000dB,-9.49950858969797e+001°)
3.82851185004211e+004	(-3.75883024033294e+000dB,-9.87065566807098e+001°)
3.83733748134052e+004	(-4.15451665490872e+000dB,-1.02212718616792e+002°)
3.84618345782026e+004	(-4.56515973663700e+000dB,-1.05512368667710e+002°)
3.85504982638181e+004	(-4.98672700927032e+000dB,-1.08608791016316e+002°)
3.86393663403379e+004	(-5.41567651309178e+000dB,-1.11508609085835e+002°)
3.87284392789316e+004	(-5.84897266469001e+000dB,-1.14220753550142e+002°)
3.88177175518550e+004	(-6.28406828685152e+000dB,-1.16755597095361e+002°)
3.89072016324527e+004	(-6.71886578134005e+000dB,-1.19124268706377e+002°)
3.89968919951603e+004	(-7.15166757925633e+000dB,-1.21338136521380e+002°)
3.90867891155073e+004	(-7.58112307040956e+000dB,-1.23408436188212e+002°)
3.91768934701192e+004	(-8.00617668474237e+000dB,-1.25346017594487e+002°)
3.92672055367203e+004	(-8.42601984936059e+000dB,-1.27161183607779e+002°)
3.93577257941363e+004	(-8.84004816203042e+000dB,-1.28863597657308e+002°)
3.94484547222965e+004	(-9.24782421102236e+000dB,-1.30462241058346e+002°)
3.95393928022366e+004	(-9.64904591589070e+000dB,-1.31965405032492e+002°)
3.96305405161013e+004	(-1.00435199580639e+001dB,-1.33380705973742e+002°)
3.97218983471468e+004	(-1.04311397291477e+001dB,-1.34715115493237e+002°)
3.98134667797431e+004	(-1.08118671862265e+001dB,-1.35974999139640e+002°)
3.99052462993770e+004	(-1.11857180239987e+001dB,-1.37166159504805e+002°)
3.99972373926542e+004	(-1.15527496249088e+001dB,-1.38293880779303e+002°)
4.00894405473026e+004	(-1.19130513127360e+001dB,-1.39362972813818e+002°)
4.01818562521739e+004	(-1.22667365018175e+001dB,-1.40377813454362e+002°)
4.02744849972471e+004	(-1.26139363973997e+001dB,-1.41342388421265e+002°)
4.03673272736306e+004	(-1.29547949596852e+001dB,-1.42260328349118e+002°)
4.04603835735648e+004	(-1.32894648939287e+001dB,-1.43134942839726e+002°)
4.05536543904250e+004	(-1.36181044714060e+001dB,-1.43969251534605e+002°)
4.06471402187238e+004	(-1.39408750217512e+001dB,-1.44766012311229e+002°)
4.07408415541137e+004	(-1.42579389667805e+001dB,-1.45527746765380e+002°)
4.08347588933899e+004	(-1.45694582903264e+001dB,-1.46256763173009e+002°)
4.09288927344928e+004	(-1.48755933585864e+001dB,-1.46955177137830e+002°)
4.10232435765106e+004	(-1.51765020217878e+001dB,-1.47624930131785e+002°)
4.11178119196821e+004	(-1.54723389412103e+001dB,-1.48267806128894e+002°)
4.12125982653993e+004	(-1.57632550963531e+001dB,-1.48885446521876e+002°)
4.13076031162099e+004	(-1.60493974357299e+001dB,-1.49479363497383e+002°)
4.14028269758201e+004	(-1.63309086418160e+001dB,-1.50050952031109e+002°)
4.14982703490975e+004	(-1.66079269863621e+001dB,-1.50601500649345e+002°)
4.15939337420732e+004	(-1.68805862568918e+001dB,-1.51132201089272e+002°)
4.16898176619450e+004	(-1.71490157389200e+001dB,-1.51644156976808e+002°)
4.17859226170801e+004	(-1.74133402414376e+001dB,-1.52138391628327e+002°)
4.18822491170171e+004	(-1.76736801556407e+001dB,-1.52615855071118e+002°)
4.19787976724697e+004	(-1.79301515388495e+001dB,-1.53077430367027e+002°)
4.20755687953288e+004	(-1.81828662171563e+001dB,-1.53523939314403e+002°)
4.21725629986650e+004	(-1.84319319016290e+001dB,-1.53956147595043e+002°)
4.22697807967322e+004	(-1.86774523139412e+001dB,-1.54374769425374e+002°)
4.23672227049693e+004	(-1.89195273181419e+001dB,-1.54780471764432e+002°)
4.24648892400036e+004	(-1.91582530559653e+001dB,-1.55173878125291e+002°)
4.25627809196535e+004	(-1.93937220836301e+001dB,-1.55555572031372e+002°)
4.26608982629307e+004	(-1.96260235085281e+001dB,-1.55926100154393e+002°)
4.27592417900439e+004	(-1.98552431245600e+001dB,-1.56285975166670e+002°)
4.28578120224004e+004	(-2.00814635451719e+001dB,-1.56635678336801e+002°)
4.29566094826099e+004	(-2.03047643333770e+001dB,-1.56975661894602e+002°)
4.30556346944867e+004	(-2.05252221282393e+001dB,-1.57306351188313e+002°)
4.31548881830525e+004	(-2.07429107674448e+001dB,-1.57628146654587e+002°)
4.32543704745396e+004	(-2.09579014057099e+001dB,-1.57941425619571e+002°)
4.33540820963931e+004	(-2.11702626288697e+001dB,-1.58246543947422e+002°)
4.34540235772741e+004	(-2.13800605635687e+001dB,-1.58543837550855e+002°)
4.35541954470624e+004	(-2.15873589825342e+001dB,-1.58833623776802e+002°)
4.36545982368592e+004	(-2.17922194054596e+001dB,-1.59116202678885e+002°)
4.37552324789902e+004	(-2.19947011955627e+001dB,-1.59391858187189e+002°)
4.38560987070081e+004	(-2.21948616519095e+001dB,-1.59660859184760e+002°)
4.39571974556957e+004	(-2.23927560976150e+001dB,-1.59923460499301e+002°)
4.40585292610683e+004	(-2.25884379640485e+001dB,-1.60179903817645e+002°)
4.41600946603772e+004	(-2.27819588711787e+001dB,-1.60430418529898e+002°)
4.42618941921119e+004	(-2.29733687042031e+001dB,-1.60675222509401e+002°)
4.43639283960035e+004	(-2.31627156866080e+001dB,-1.60914522834096e+002°)
4.44661978130272e+004	(-2.33500464498076e+001dB,-1.61148516454326e+002°)
4.45687029854052e+004	(-2.35354060995107e+001dB,-1.61377390811631e+002°)
4.46714444566098e+004	(-2.37188382789606e+001dB,-1.61601324412646e+002°)
4.47744227713659e+004	(-2.39003852291922e+001dB,-1.61820487361848e+002°)
4.48776384756545e+004	(-2.40800878464460e+001dB,-1.62035041856532e+002°)
4.49810921167147e+004	(-2.42579857368752e+001dB,-1.62245142647088e+002°)
4.50847842430477e+004	(-2.44341172686757e+001dB,-1.62450937465387e+002°)
