#Digilent WaveForms Network Analyzer - Bode
#Device Name: Discovery2
#Serial Number: SN:210321A35FCC
#Date Time: 2018-10-28 01:02:20.753
#Start: 200000 Hz
#Stop: 300000 Hz
#Steps: 1000
#Wavegen: Wavegen1
#Amplification: 1 X
#Settle: 10 ms
#MinPeriods: 16
#Channel: Channel 1
#Range: 5.42537 V
#Offset: 0.000183761 V
#Relative: no
#Channel: Channel 2
#Range: 5.47028 V
#Offset: -7.92091e-07 V
#Relative: yes

Frequency (Hz),Channel 1 Magnitude (dB),Channel 2 Magnitude (dB),Channel 2 Phase (°)
206432.87580345105,-0.016831561866545618,-2.2262965504079064,-38.614137887817847
206516.67792214279,-0.016428501541173281,-2.2295163232080757,-38.631668107695646
206600.51406058582,-0.016848709906638653,-2.2273063277102185,-38.659663912134235
206684.38423259062,-0.016732743445230035,-2.2306420582122497,-38.636863004729634
206768.28845197317,-0.017975818617820726,-2.2307141196863602,-38.655746171465275
206852.22673255514,-0.015485494377800169,-2.233995903839427,-38.687282856232159
206936.19908816382,-0.017292479358347955,-2.2359828812991318,-38.683298327020303
207020.20553263207,-0.016326784489684169,-2.2359354184203055,-38.713822559429531
207104.24607979835,-0.019606779782307286,-2.2368027139048867,-38.704500661061275
207188.32074350677,-0.01467987234720595,-2.238339073169108,-38.693428367657745
207272.42953760709,-0.015306209215145916,-2.2392026964275198,-38.713269913423701
207356.5724759546,-0.01786702467166125,-2.2432041278921186,-38.735848153129609
207440.74957241031,-0.019339826340189801,-2.2396143054681907,-38.732814686123554
207524.96084084085,-0.021715251334840615,-2.2411255983765961,-38.760312268120003
207609.20629511838,-0.016217385560603963,-2.2470458588447251,-38.742780972100604
207693.48594912078,-0.018637153189178,-2.2476100251576399,-38.772697289933234
207777.79981673157,-0.017044616647032905,-2.2503311031452378,-38.796141653858513
207862.14791183986,-0.018073355252594101,-2.2518062947142994,-38.792685005406511
207946.53024834042,-0.017591544939201852,-2.2496694706803844,-38.821347812042688
208030.94684013363,-0.017644262167475475,-2.2535441335904576,-38.819364561635588
208115.39770112559,-0.019318969260166918,-2.2533977347425145,-38.828277767754884
208199.88284522796,-0.01785893402642337,-2.2582699350346767,-38.850617436811916
208284.40228635812,-0.019521216277586739,-2.2558763972003941,-38.851866178727988
208368.95603843906,-0.018409228040303708,-2.2584257500471736,-38.874903018992327
208453.54411539939,-0.017798024819694412,-2.2599076778371656,-38.87741033055778
208538.16653117343,-0.019312664985709473,-2.2637386817741305,-38.896012024913674
208622.82329970109,-0.018602839036127923,-2.2630778333670873,-38.893280032443812
208707.5144349281,-0.020064192436984804,-2.2658980584062984,-38.919162953205458
208792.23995080561,-0.017290698075341022,-2.2681863472033492,-38.931766382084653
208876.99986129065,-0.0173470227014055,-2.2685545033303192,-38.933294801849513
208961.79418034581,-0.018620871046933232,-2.2706898157254813,-38.944802472682781
209046.6229219393,-0.018637955939680127,-2.2709490342002052,-38.951039697878912
209131.48610004515,-0.018045451032017133,-2.2711301503104147,-38.962803675865018
209216.38372864292,-0.0190530939725411,-2.2721092561461429,-38.981331294208616
209301.3158217179,-0.018755802504181199,-2.2750452929777958,-38.988039193909287
209386.28239326115,-0.020444680247218842,-2.2759093751145127,-39.000282532440806
209471.28345726922,-0.019421388369252484,-2.2758633728906021,-39.001768171904757
209556.31902774447,-0.020179436991823646,-2.2767835893007895,-39.010484937700419
209641.38911869493,-0.018013822226404307,-2.2802173482700332,-39.028336333236958
209726.49374413426,-0.018138353602580839,-2.283495456818887,-39.052196634917493
209811.63291808192,-0.021215905236740822,-2.2827116946650063,-39.07149286775131
209896.80665456297,-0.017447005213163592,-2.2857455023409945,-39.066252875610076
209982.01496760815,-0.019572778330825949,-2.2869664617947181,-39.096801692336065
210067.25787125397,-0.018690938791433374,-2.2879782062933787,-39.090973365787185
210152.53537954259,-0.018143476698729729,-2.2876104683207794,-39.107086014987452
210237.84750652188,-0.017285003607130416,-2.2922659519660713,-39.124049499010297
210323.19426624544,-0.018504812906514911,-2.2917315436781212,-39.125924033981399
210408.57567277245,-0.019675789853198102,-2.2922348763173499,-39.1285699423089
210493.99174016801,-0.017390600888538187,-2.2948088627364496,-39.14787377470148
210579.44248250275,-0.018514226461761846,-2.2966825086935168,-39.145121085844039
210664.92791385317,-0.016935533023206908,-2.2985371213201073,-39.161928577626583
210750.44804830127,-0.020597809960165268,-2.298648887215466,-39.167650968117925
210836.00289993492,-0.019203443953910198,-2.3008766118902706,-39.188788666214194
210921.59248284774,-0.020301612652397577,-2.3027386394945464,-39.199224328690491
211007.21681113893,-0.018992959332937508,-2.304388921937957,-39.218708945974541
211092.87589891357,-0.021131578932604072,-2.3055999683041128,-39.219138500410565
211178.56976028238,-0.020299440296961908,-2.3070759630854352,-39.238701380514904
211264.29840936174,-0.020627184791580828,-2.3072906199341379,-39.245776327409885
211350.06186027388,-0.021860304938595081,-2.3102705693189671,-39.252266233915989
211435.86012714676,-0.021180163779232028,-2.3094628436289306,-39.254740359542296
211521.69322411396,-0.022000910524001244,-2.3107193714122043,-39.276221289464999
211607.56116531498,-0.02219308070806383,-2.313762210420597,-39.289553236478696
211693.46396489485,-0.022469331641631372,-2.3154395925811686,-39.297659262682814
211779.40163700448,-0.021955035119789707,-2.3164765451805471,-39.310516586185315
211865.37419580051,-0.023401088118517769,-2.3189536131336785,-39.325767268481904
211951.38165544532,-0.024956093239057314,-2.3186365703177509,-39.347413734649763
212037.42403010698,-0.022064625217504612,-2.3213458462692933,-39.352161611975191
212123.50133395934,-0.021712251850337146,-2.3208395525502419,-39.337787472111501
212209.61358118214,-0.02557737644132432,-2.3231713428742204,-39.372810759365052
212295.76078596062,-0.025310565462941727,-2.3239932504678738,-39.385191862818111
212381.94296248603,-0.026477188958219912,-2.3255789846908077,-39.397559735438108
212468.16012495517,-0.02444994488759826,-2.3279293211825229,-39.419144557064939
212554.41228757074,-0.026932641378318401,-2.3292700964622903,-39.417333761162638
212640.69946454122,-0.02831941479746504,-2.3280229140458131,-39.420117238655884
212727.02167008072,-0.028825803342659356,-2.3321938261374644,-39.443771936725831
212813.37891840929,-0.029436314784196657,-2.3331772809347786,-39.452760530384325
212899.77122375256,-0.029949651221171731,-2.3377914548608976,-39.466146889652968
212986.19860034215,-0.031035248897584491,-2.3358414163714087,-39.46402083705361
213072.66106241528,-0.030696639403179665,-2.3386318170007563,-39.478478238108266
213159.15862421505,-0.03193709455184493,-2.3401226102203205,-39.491126695417123
213245.69129999031,-0.034261612672411075,-2.3389934446763863,-39.503089742964036
213332.25910399569,-0.033761653852110676,-2.3390363229485587,-39.498000333518775
213418.86205049162,-0.034382789130346661,-2.3442724692577648,-39.53650838092139
213505.50015374427,-0.037904220067332461,-2.3468960681661364,-39.539270908938249
213592.17342802574,-0.039158415973038471,-2.3464001815404214,-39.55917744896287
213678.88188761374,-0.037814854128273248,-2.3462464766956677,-39.56472997995111
213765.62554679191,-0.037155951377922734,-2.3509471034984979,-39.573374773026103
213852.4044198496,-0.032328717482456713,-2.3515732245373746,-39.588153920348248
213939.21852108202,-0.032245121426721757,-2.3533441864197715,-39.606586371647808
214026.06786479018,-0.03529088199317245,-2.3529553151472631,-39.602076041857188
214112.95246528086,-0.0309588214966155,-2.3565432895685308,-39.602383784335373
214199.87233686668,-0.031635719292058731,-2.3577850382511496,-39.621402182195993
214286.82749386612,-0.031629033503527235,-2.3595034789747822,-39.643901155995138
214373.81795060332,-0.029787444593326898,-2.3601917076439225,-39.657145044223626
214460.84372140834,-0.027433520826367734,-2.3625567061890753,-39.6693515848457
214547.90482061706,-0.030658172398561362,-2.3613238030730526,-39.669404013041138
214635.0012625712,-0.027328704630027886,-2.3660162270243248,-39.68452662656297
214722.13306161819,-0.027302725974421092,-2.366672289700944,-39.693803415542689
214809.30023211145,-0.026195999499252783,-2.3675680180375624,-39.68580979346617
214896.50278841006,-0.024147766046576084,-2.3708558564660076,-39.709897433884422
214983.74074487906,-0.028121912217191226,-2.3693234279900937,-39.718461926080792
215071.01411588924,-0.024798241191142118,-2.3722325564106788,-39.724457257105385
215158.32291581726,-0.023481883164223186,-2.3741078735814796,-39.740615651283477
215245.66715904561,-0.024430307547930227,-2.3731039553381956,-39.760774167370236
215333.0468599626,-0.025388919348250875,-2.3762512612044664,-39.777776714098323
215420.46203296242,-0.025625157689182054,-2.3768324661350504,-39.773971857841047
215507.91269244507,-0.025941731204119804,-2.3783790283203192,-39.781327525225642
215595.3988528164,-0.023744966564181826,-2.3831867099950048,-39.821573498323765
215682.92052848815,-0.023152711155771881,-2.3840236620106308,-39.809300030896289
215770.47773387784,-0.026259028176707132,-2.3852452351927353,-39.827106084503356
215858.07048340887,-0.022851777508852665,-2.3851789414087317,-39.822486036164506
215945.69879151054,-0.021082377732428697,-2.3883450703594673,-39.856593185267045
216033.36267261792,-0.022853075566017296,-2.3869776627569292,-39.851186923709683
216121.06214117206,-0.024315525977438392,-2.3918036667260218,-39.865835025417837
216208.79721161973,-0.023893759458283901,-2.3903055899596812,-39.865494320056364
216296.56789841372,-0.022779916644105516,-2.3919163453274948,-39.897489328332384
216384.37421601254,-0.021739456539064388,-2.3950890413836099,-39.909149780155872
216472.21617888066,-0.022744742661842659,-2.3944230740924239,-39.906526697053323
216560.09380148837,-0.026027947276751361,-2.396759085028783,-39.929520382884093
216648.00709831191,-0.022574355876222276,-2.3998092216351989,-39.930712530245437
216735.95608383333,-0.022655044069033185,-2.4019011048190957,-39.940531653551574
216823.94077254052,-0.023012359674176822,-2.4006947874422515,-39.976414578006995
216911.96117892739,-0.023174630998045502,-2.401707344289628,-39.973408931371836
217000.01731749359,-0.023142803559416732,-2.4031414451522592,-39.981813244793742
217088.10920274473,-0.025325607432488864,-2.4045395801993998,-39.99961661353575
217176.23684919236,-0.023747817174183793,-2.4075733977176088,-40.012686109726843
217264.40027135381,-0.021814352426451286,-2.4097021506203147,-40.010870749255005
217352.59948375233,-0.024431093652577625,-2.4093269047525294,-40.030999484155075
217440.83450091709,-0.022054067614172577,-2.4126276850417945,-40.032881212784048
217529.1053373832,-0.024204507044951806,-2.4117284923293583,-40.049011847465934
217617.4120076916,-0.023376907993176904,-2.4155321391631008,-40.048914001489266
217705.75452638915,-0.025677041524999222,-2.4157173046736196,-40.071373637001699
217794.13290802861,-0.023710520194537843,-2.4170961649856988,-40.075719529476132
217882.54716716867,-0.023035652205434506,-2.4183544127315013,-40.073061918411895
217970.99731837396,-0.025904543220013253,-2.4187602294701298,-40.102941962111458
218059.48337621498,-0.023824150123399453,-2.4215302545476254,-40.114362911311126
218148.00535526811,-0.025435234516377671,-2.4234187765823432,-40.129762307978595
218236.5632701157,-0.025566824520329878,-2.4243309376879378,-40.142693456865231
218325.157135346,-0.022267869440978378,-2.4279141295486588,-40.137014907370578
218413.78696555321,-0.023315974587635704,-2.4278505696720116,-40.160252921758669
218502.45277533741,-0.024099371951695002,-2.4311349188002036,-40.164751913745405
218591.15457930468,-0.026711870916317822,-2.4318859951816907,-40.186590885478608
218679.89239206689,-0.028762104396616327,-2.4313183842522865,-40.197959569413847
218768.66622824199,-0.025506104656846794,-2.4350852195363242,-40.198118944855509
218857.47610245383,-0.024596858632939325,-2.4351684211836098,-40.206259561662634
218946.32202933211,-0.024354605185512853,-2.436058632133177,-40.216879512137581
219035.20402351258,-0.026214075596104787,-2.4389254540457501,-40.243643237805657
219124.12209963685,-0.026296740705328423,-2.4405329443768844,-40.251445838108822
219213.07627235251,-0.025047361198451325,-2.4428023838157142,-40.274772458720065
219302.0665563131,-0.024579119363362448,-2.4436739854127953,-40.279773954719133
219391.09296617814,-0.027347089499028046,-2.4435504230869118,-40.286018339110242
219480.15551661298,-0.026700822158310236,-2.4433849858632799,-40.292871621607077
219569.25422228911,-0.026854407668793285,-2.446477633178024,-40.286995903902891
219658.38909788374,-0.026266848563356412,-2.447633040731803,-40.309344995762416
219747.56015808028,-0.025554809298133481,-2.4496007554033232,-40.321233789062923
219836.76741756796,-0.02314923488225033,-2.4522703171850209,-40.342633504630108
219926.01089104201,-0.02493387143199903,-2.4522334285922156,-40.343708340203719
220015.29059320354,-0.024322832257120092,-2.4543763587282568,-40.37428471343371
220104.60653875981,-0.02704510905513232,-2.4554781667928878,-40.372656065242708
220193.95874242394,-0.023867277284534343,-2.4600084578329797,-40.384267268326298
220283.34721891495,-0.025361687145293743,-2.4606224573887867,-40.405736850802754
220372.77198295802,-0.022606261848803141,-2.4612117092299277,-40.394086407924675
220462.23304928408,-0.025683834048999907,-2.4629786102849804,-40.423914563975146
220551.73043263028,-0.026539115815137727,-2.4646529322013415,-40.425679498704682
220641.2641477396,-0.026697659098878161,-2.4662970303027314,-40.437864117175678
220730.834209361,-0.025230430238749515,-2.4673514139589861,-40.447988958328978
220820.44063224952,-0.024711507350837707,-2.4694511601696578,-40.456953048339251
220910.0834311661,-0.026729495561389868,-2.4677841339862097,-40.476667786882722
220999.76262087774,-0.025937935744127314,-2.470423244746101,-40.482762476702135
221089.47821615741,-0.025949400499406007,-2.4729881737600885,-40.501627242316573
221179.23023178402,-0.028372042928271876,-2.4746875470568579,-40.501380779047608
221269.01868254261,-0.027179349985310096,-2.4773196757957963,-40.514335192734137
221358.84358322405,-0.025502643306942008,-2.4797938516236124,-40.533156552484179
221448.70494862541,-0.027788130022658737,-2.4802874518543052,-40.551869401278623
221538.60279354962,-0.027963445232773637,-2.4798332678473018,-40.570769704278781
221628.53713280562,-0.028848108720582313,-2.4831090142364571,-40.571933202913982
221718.50798120847,-0.030000795565407141,-2.4818165155059337,-40.572778325965537
221808.51535357916,-0.027237926456098845,-2.485717014580652,-40.567290529194963
221898.55926474472,-0.027829345481924731,-2.4850689983320811,-40.591488432065432
221988.63972953818,-0.027776937600509963,-2.4869692194732358,-40.613673098290079
222078.75676279861,-0.023982875094421489,-2.4922310527845664,-40.621044931319105
222168.91037937111,-0.02656185083212826,-2.4920872293518053,-40.611379405008989
222259.10059410683,-0.026658667527201009,-2.4926931850842022,-40.631837422162448
222349.32742186286,-0.028429289197274984,-2.4950962536554671,-40.650540573928609
222439.59087750243,-0.029052554135490096,-2.4959354759441004,-40.670982074350064
222529.89097589473,-0.02513227076527963,-2.499808265228614,-40.676194137174448
222620.22773191499,-0.027535019693580978,-2.4985675963895937,-40.680723868168684
222710.60116044455,-0.026692010178572933,-2.5025499526622621,-40.711913510560493
222801.01127637064,-0.028425948615210986,-2.5024917071174557,-40.713052393425215
222891.45809458673,-0.028116007804606283,-2.503542304762671,-40.738655853172119
222981.94162999219,-0.026937939972129368,-2.5084865980338305,-40.722942070630509
223072.46189749253,-0.028189806633320984,-2.5090860610023697,-40.74572414188583
223163.01891199918,-0.027020044248275539,-2.5101007847671997,-40.746916120682648
223253.6126884298,-0.028349739648775088,-2.5085645264206127,-40.768542496186306
223344.243241708,-0.027652031978114226,-2.51150607624127,-40.764812145431492
223434.91058676338,-0.029799671653526903,-2.510952727691333,-40.785822469361221
223525.61473853182,-0.028408247283564465,-2.5163034154609698,-40.786848372204389
223616.35571195502,-0.029485985171892486,-2.5178515069096647,-40.803691357680982
223707.13352198093,-0.028928608424541459,-2.5192885244913166,-40.822553851721686
223797.94818356345,-0.027032047993526476,-2.5203872278120794,-40.820084891080491
223888.79971166258,-0.030491045124983046,-2.5199152324645335,-40.842595677611214
223979.68812124443,-0.029995200042170541,-2.523195206125262,-40.841787260883287
224070.61342728115,-0.03038150869138833,-2.5245029224858628,-40.85105291983291
224161.57564475099,-0.029903045919050721,-2.5243147183248809,-40.86705590061861
224252.5747886383,-0.031276972002861433,-2.5266676633804752,-40.893022339503162
224343.61087393342,-0.032165477746339724,-2.5299890608603981,-40.896036377720463
224434.68391563289,-0.033112221885750186,-2.5284260211664411,-40.911748127517569
224525.79392873924,-0.032569628174995396,-2.5324886870857277,-40.890869001664427
224616.94092826117,-0.033970464467366637,-2.5332205287010403,-40.951075532722122
224708.12492921346,-0.035199330377902245,-2.5356526673526973,-40.941668661954708
224799.3459466169,-0.034620741639473068,-2.5366837857457485,-40.955110931429246
224890.60399549853,-0.033247832389107973,-2.5409694175305821,-40.967253896522458
224981.89909089133,-0.03629838799442555,-2.5412971745379851,-40.984112609372204
225073.23124783442,-0.039496315345715169,-2.5396340754518789,-40.991874778260396
225164.6004813732,-0.038745445580169048,-2.5416681699555688,-40.993514352164468
225256.0068065589,-0.039614021254255817,-2.5459769312815168,-41.011102702510826
225347.45023844909,-0.038925088088437275,-2.5434835254001733,-41.012136777423478
225438.93079210733,-0.038679482910201998,-2.5473692495375539,-41.030553928189732
225530.4484826033,-0.042399513068518038,-2.5471083163469777,-41.037946283086981
225622.00332501289,-0.042256480667534201,-2.5510375254792343,-41.04877043463442
225713.59533441794,-0.045101681613234905,-2.552188681292304,-41.063918704529783
225805.22452590661,-0.0450317174767563,-2.5547318255805318,-41.062519737442713
225896.89091457304,-0.047213683424327385,-2.5560845862649622,-41.084186537060788
225988.59451551759,-0.045781224879057905,-2.5568355837681986,-41.097358108222664
226080.33534384667,-0.042882357564651905,-2.5602964818440901,-41.103303704127825
226172.1134146729,-0.039038291911520986,-2.5596158733313539,-41.116057967652893
226263.92874311496,-0.040986691197200026,-2.5597603143318097,-41.122110670521622
226355.78134429772,-0.040630412159208325,-2.5628135474338509,-41.135859646894929
226447.67123335219,-0.037652826221571165,-2.5652305534454007,-41.155340159046773
226539.59842541549,-0.039404151936801246,-2.5660155199163497,-41.149842532228995
226631.56293563088,-0.038803620679514809,-2.5671455281724476,-41.170909251548892
226723.56477914786,-0.035383687047887198,-2.5727345212081643,-41.187658203401952
226815.60397112192,-0.036075100583174556,-2.5714376392236145,-41.193364175513778
226907.68052671483,-0.039057060651918898,-2.5725388644673393,-41.211191253965438
226999.79446109448,-0.035737211047526314,-2.5740737029026031,-41.222355901648029
227091.94578943492,-0.037041624608683724,-2.5739885615150997,-41.227228547269917
227184.13452691637,-0.033635339263222701,-2.5760000730707207,-41.245345764052743
227276.36068872514,-0.033871535376001148,-2.5786095848710895,-41.264593347526173
227368.62429005382,-0.033668726235418563,-2.5791771145653835,-41.251794960616195
227460.92534610105,-0.032974621677050078,-2.5819328150960823,-41.274457123085298
227553.26387207172,-0.031572024394676081,-2.5836399756292767,-41.294938192250584
227645.63988317692,-0.032256729631896193,-2.5836833387434743,-41.305692607641106
227738.05339463384,-0.032933790283777985,-2.5869064474520198,-41.291798289293951
227830.50442166583,-0.033590364352575376,-2.5867731373267451,-41.334377661556445
227922.99297950251,-0.032874400864295591,-2.5893930461377264,-41.327528794935603
228015.51908337962,-0.033411982692358178,-2.5904884415761344,-41.348251347739023
228108.08274853911,-0.030565495930420766,-2.5935571565046884,-41.352607830343729
228200.6839902291,-0.03203804104100557,-2.5950982029227818,-41.359033487605871
228293.32282370393,-0.032079781297411326,-2.5941647916984119,-41.377327331208413
228385.99926422405,-0.032067033871642114,-2.599343136122469,-41.395093995965951
228478.71332705623,-0.029903465590446245,-2.5983786083486176,-41.4149828897513
228571.46502747334,-0.032324429413538636,-2.5990108246928867,-41.410211381099145
228664.25438075452,-0.031660025341211491,-2.6028135767398997,-41.425490314242282
228757.08140218502,-0.031109998658750436,-2.6044997404941093,-41.440545554399478
228849.9461070564,-0.033710301724908076,-2.6048714155391322,-41.460585716828447
228942.84851066637,-0.029594145762072983,-2.6081655549552734,-41.451623137198084
229035.78862831887,-0.031390991643232086,-2.6091573705089202,-41.475444975812792
229128.76647532397,-0.033511963091408317,-2.6120454144810816,-41.489305420354256
229221.78206699813,-0.031250630555894145,-2.6132242487005719,-41.489647879152798
229314.83541866386,-0.032257855452105119,-2.6144553144828295,-41.507045864979617
229407.92654564997,-0.03202626423231205,-2.6136762951632555,-41.516884378456837
229501.0554632915,-0.033954701929793746,-2.6166337856052229,-41.538161897835863
229594.22218692963,-0.031991596094713873,-2.6192085863202297,-41.533223107908157
229687.4267319119,-0.03227533738741914,-2.6184767372560285,-41.549120957073228
229780.66911359201,-0.032694977989537147,-2.6220325046090847,-41.556656428671033
229873.94934732982,-0.033244643092788531,-2.6245143846852841,-41.574603028865106
229967.26744849162,-0.031663360289533135,-2.6259770591888283,-41.580606036821337
230060.62343244971,-0.032702254735066286,-2.6256922676197361,-41.603940207928474
230154.01731458277,-0.032471650135583952,-2.630577277214901,-41.603238635618119
230247.44911027572,-0.032320841596746364,-2.6313723977035681,-41.615203897482125
230340.91883491966,-0.032198703557713211,-2.635300369555253,-41.623506744143384
230434.42650391199,-0.033883796983100692,-2.6347883191914834,-41.650853899658401
230527.97213265634,-0.032156489220438012,-2.6357534558406233,-41.659614335307637
230621.55573656262,-0.033010367451353759,-2.6343100098517342,-41.666411466070301
230715.17733104696,-0.033787973540545947,-2.6381334909351093,-41.685502938746801
230808.83693153172,-0.032307501242309029,-2.6390060722840381,-41.687414367508275
230902.53455344567,-0.034272355481598092,-2.6408313625816553,-41.682961318769429
