#Digilent WaveForms Network Analyzer - Bode
#Device Name: Discovery2
#Serial Number: SN:210321A35FCC
#Date Time: 2018-10-28 01:11:07.569
#Start: 200000 Hz
#Stop: 300000 Hz
#Steps: 1000
#Wavegen: Wavegen1
#Amplification: 1 X
#Settle: 10 ms
#MinPeriods: 16
#Channel: Channel 1
#Range: 5.42537 V
#Offset: 0.000183761 V
#Relative: no
#Channel: Channel 2
#Range: 5.47028 V
#Offset: -7.92091e-07 V
#Relative: yes

Frequency (Hz),Channel 1 Magnitude (dB),Channel 2 Magnitude (dB),Channel 2 Phase (°)
224252.5747886383,-0.080756937119726424,-2.442907031212838,-40.420167866995826
224343.61087393342,-0.080100264375764507,-2.4419906524114934,-40.425405668119382
224434.68391563289,-0.080501953856030983,-2.4429301161394545,-40.445385499547626
224525.79392873924,-0.083843327009551619,-2.4441780711247922,-40.45502310405368
224616.94092826117,-0.081668874597953051,-2.4484604781169708,-40.483453464294428
224708.12492921346,-0.084405167378210383,-2.4478946218983779,-40.474134895758525
224799.3459466169,-0.083514892288411802,-2.449479856039714,-40.486846914309353
224890.60399549853,-0.086084566556165962,-2.4513126268532837,-40.495160894787475
224981.89909089133,-0.086853382278332406,-2.452255119856094,-40.500135401390892
225073.23124783442,-0.086229282668227727,-2.4541829092451675,-40.518065272929348
225164.6004813732,-0.087624892429885873,-2.4564132286859293,-40.524218478404762
225256.0068065589,-0.089431004219073254,-2.4553812003853697,-40.539060554243065
225347.45023844909,-0.088285512457692422,-2.4582639336187286,-40.549015706304203
225438.93079210733,-0.090115017197431382,-2.4610769349739039,-40.567224468910666
225530.4484826033,-0.092569176817060145,-2.4607945610538038,-40.574053627081753
225622.00332501289,-0.092271029299914403,-2.4628268204527459,-40.578235407403795
225713.59533441794,-0.094482487571950602,-2.4631152063888258,-40.59505717312976
225805.22452590661,-0.093980578956879446,-2.4659431092082666,-40.594036399999354
225896.89091457304,-0.092875682450730759,-2.4675275795099214,-40.601506414252029
225988.59451551759,-0.093253806872857198,-2.4681496305755428,-40.61564076130999
226080.33534384667,-0.091958496848805055,-2.4728160334726494,-40.647230216397254
226172.1134146729,-0.092118881260397481,-2.471711941929108,-40.639311552821177
226263.92874311496,-0.09162575710502352,-2.4743473561737299,-40.659092045680531
226355.78134429772,-0.090353045520287292,-2.4724493593861991,-40.654792515324658
226447.67123335219,-0.088784479669716657,-2.4758913620496132,-40.670659673102008
226539.59842541549,-0.090034548774367909,-2.4789153728187805,-40.694042373347031
226631.56293563088,-0.086856941716880964,-2.4792299670852564,-40.700208009854578
226723.56477914786,-0.087631470250501123,-2.4809434594024222,-40.698859747826333
226815.60397112192,-0.086369695137383684,-2.4820025802558892,-40.722786956640626
226907.68052671483,-0.089203921276109266,-2.4816924055198912,-40.735642839116451
226999.79446109448,-0.086617472901875034,-2.4870864849535157,-40.743875690499976
227091.94578943492,-0.084824429545298619,-2.4867612601894011,-40.743415799791656
227184.13452691637,-0.085195062486414924,-2.488065725387492,-40.765337361324328
227276.36068872514,-0.084932930312437441,-2.4897386012971028,-40.78658495284634
227368.62429005382,-0.086196978732591065,-2.4896906156993697,-40.785760174150042
227460.92534610105,-0.081556772232241836,-2.4949889169108372,-40.812377355392911
227553.26387207172,-0.0859687843929169,-2.4919511096791012,-40.824830025037173
227645.63988317692,-0.083171930621974421,-2.4950431027474553,-40.827193500620531
227738.05339463384,-0.082242601327162601,-2.4978364534516913,-40.831905952764316
227830.50442166583,-0.081127500242341138,-2.5009175807072968,-40.837768724461654
227922.99297950251,-0.084026591923937452,-2.5008556838452916,-40.853496189191731
228015.51908337962,-0.082471677547660077,-2.5017150529615293,-40.864157584817228
228108.08274853911,-0.08240068998242614,-2.5054432018616799,-40.877269457092069
228200.6839902291,-0.082338217362214999,-2.5052109469578832,-40.88294071555336
228293.32282370393,-0.083514195237580219,-2.5051701342417299,-40.884478861499872
228385.99926422405,-0.083021291739465264,-2.5078032760534659,-40.908713726630005
228478.71332705623,-0.081587653859344578,-2.5093759461161773,-40.922294604559099
228571.46502747334,-0.083531306047186435,-2.5098982804581302,-40.919703544749538
228664.25438075452,-0.083245117121488452,-2.5102756424288559,-40.950406975226088
228757.08140218502,-0.083451178374128548,-2.5138675201958698,-40.962728174554911
228849.9461070564,-0.083713931995255939,-2.5132233503386159,-40.959877040037
228942.84851066637,-0.084428556513727729,-2.5163298953190916,-40.989694839267372
229035.78862831887,-0.081538502208233068,-2.5178481115824964,-40.983956761162545
229128.76647532397,-0.084019957864703843,-2.5182507836422769,-40.981236744921176
229221.78206699813,-0.08468387204927437,-2.5205471395355934,-41.008122561054869
229314.83541866386,-0.080594380921662059,-2.5229019313492791,-41.017692968708062
229407.92654564997,-0.083502866072724058,-2.5254211174604757,-41.038959066630937
229501.0554632915,-0.084850799719000503,-2.523760640783927,-41.046439377604116
229594.22218692963,-0.083563581696936118,-2.5270240927252798,-41.045889153572119
229687.4267319119,-0.084633794556284142,-2.5278777053911567,-41.064897904887104
229780.66911359201,-0.082014217620401758,-2.5311207262126088,-41.072017362064003
229873.94934732982,-0.08317829338342736,-2.5305919872337661,-41.090326231629092
229967.26744849162,-0.085161409938585203,-2.5323450266188248,-41.092740282517568
230060.62343244971,-0.083461334339705609,-2.5353564883784543,-41.11170210049049
230154.01731458277,-0.085456660620157776,-2.5372038687360892,-41.117191854380152
230247.44911027572,-0.082187497467622689,-2.5404136196872247,-41.13311088157792
230340.91883491966,-0.086009925697886652,-2.5377632722384078,-41.142481699608638
230434.42650391199,-0.08710343928393402,-2.5392478760393833,-41.144175147447996
230527.97213265634,-0.084707671042521526,-2.5411526138711578,-41.162744813862744
230621.55573656262,-0.085583850253718702,-2.5413793416327057,-41.172628709330255
230715.17733104696,-0.082964655210840565,-2.545620047606052,-41.189808182945839
230808.83693153172,-0.084163421568897653,-2.5455330729385679,-41.177306019336129
230902.53455344567,-0.084923693504513217,-2.5508957291392464,-41.206036107459177
