Freq.	V(vout)
5.75519431302333e+004	(-5.01234346390616e+000dB,1.07637150162573e+002°)
5.76846140609943e+004	(-5.22682484563095e+000dB,1.07182091645471e+002°)
5.78175908298366e+004	(-5.43668575446701e+000dB,1.06748600624051e+002°)
5.79508741417900e+004	(-5.64209780551528e+000dB,1.06335220013949e+002°)
5.80844647035092e+004	(-5.84322527567321e+000dB,1.05940616962778e+002°)
5.82183632232781e+004	(-6.04022527330055e+000dB,1.05563570344169e+002°)
5.83525704110134e+004	(-6.23324794854290e+000dB,1.05202959672102e+002°)
5.84870869782682e+004	(-6.42243673126405e+000dB,1.04857755260118e+002°)
5.86219136382360e+004	(-6.60792858655121e+000dB,1.04527009472838e+002°)
5.87570511057542e+004	(-6.78985428011015e+000dB,1.04209848936738e+002°)
5.88925000973082e+004	(-6.96833864772564e+000dB,1.03905467594498e+002°)
5.90282613310352e+004	(-7.14350086439641e+000dB,1.03613120502057e+002°)
5.91643355267278e+004	(-7.31545470988892e+000dB,1.03332118280447e+002°)
5.93007234058376e+004	(-7.48430882832482e+000dB,1.03061822145682e+002°)
5.94374256914797e+004	(-7.65016698011530e+000dB,1.02801639449736e+002°)
5.95744431084361e+004	(-7.81312828506972e+000dB,1.02551019673991e+002°)
5.97117763831593e+004	(-7.97328745592899e+000dB,1.02309450823893e+002°)
5.98494262437768e+004	(-8.13073502188772e+000dB,1.02076456179864e+002°)
5.99873934200944e+004	(-8.28555754189971e+000dB,1.01851591365033e+002°)
6.01256786436003e+004	(-8.43783780775420e+000dB,1.01634441695054e+002°)
6.02642826474691e+004	(-8.58765503704499e+000dB,1.01424619779627e+002°)
6.04032061665654e+004	(-8.73508505624649e+000dB,1.01221763348714e+002°)
6.05424499374477e+004	(-8.88020047418876e+000dB,1.01025533279778e+002°)
6.06820146983729e+004	(-9.02307084627432e+000dB,1.00835611805108e+002°)
6.08219011892992e+004	(-9.16376282980744e+000dB,1.00651700880620e+002°)
6.09621101518911e+004	(-9.30234033082504e+000dB,1.00473520699713e+002°)
6.11026423295223e+004	(-9.43886464283634e+000dB,1.00300808337605e+002°)
6.12434984672806e+004	(-9.57339457787162e+000dB,1.00133316513172e+002°)
6.13846793119712e+004	(-9.70598659023725e+000dB,9.99708124567268e+001°)
6.15261856121208e+004	(-9.83669489337011e+000dB,9.98130768735066e+001°)
6.16680181179818e+004	(-9.96557157016924e+000dB,9.96599029936306e+001°)
6.18101775815359e+004	(-1.00926666771730e+001dB,9.95110957003942e+001°)
6.19526647564986e+004	(-1.02180283429275e+001dB,9.93664707295070e+001°)
6.20954803983227e+004	(-1.03417028608879e+001dB,9.92258539327657e+001°)
6.22386252642023e+004	(-1.04637347771655e+001dB,9.90890806001991e+001°)
6.23821001130775e+004	(-1.05841669734266e+001dB,9.89559948354541e+001°)
6.25259057056375e+004	(-1.07030407452296e+001dB,9.88264489796392e+001°)
6.26700428043253e+004	(-1.08203958760678e+001dB,9.87003030793274e+001°)
6.28145121733414e+004	(-1.09362707073773e+001dB,9.85774243948886e+001°)
6.29593145786481e+004	(-1.10507022047465e+001dB,9.84576869456420e+001°)
6.31044507879733e+004	(-1.11637260205557e+001dB,9.83409710886806e+001°)
6.32499215708147e+004	(-1.12753765532587e+001dB,9.82271631285536e+001°)
6.33957276984439e+004	(-1.13856870035046e+001dB,9.81161549551690e+001°)
6.35418699439105e+004	(-1.14946894272898e+001dB,9.80078437076506e+001°)
6.36883490820461e+004	(-1.16024147863135e+001dB,9.79021314619609e+001°)
6.38351658894686e+004	(-1.17088929957022e+001dB,9.77989249404150e+001°)
6.39823211445861e+004	(-1.18141529692594e+001dB,9.76981352412996e+001°)
6.41298156276010e+004	(-1.19182226623818e+001dB,9.75996775870298e+001°)
6.42776501205144e+004	(-1.20211291127829e+001dB,9.75034710893696e+001°)
6.44258254071301e+004	(-1.21228984791462e+001dB,9.74094385303979e+001°)
6.45743422730587e+004	(-1.22235560778293e+001dB,9.73175061580123e+001°)
6.47232015057219e+004	(-1.23231264177356e+001dB,9.72276034948688e+001°)
6.48724038943565e+004	(-1.24216332334462e+001dB,9.71396631597395e+001°)
6.50219502300186e+004	(-1.25190995167265e+001dB,9.70536207003582e+001°)
6.51718413055882e+004	(-1.26155475464847e+001dB,9.69694144369202e+001°)
6.53220779157726e+004	(-1.27109989172790e+001dB,9.68869853154514e+001°)
6.54726608571116e+004	(-1.28054745664504e+001dB,9.68062767703251e+001°)
6.56235909279808e+004	(-1.28989947999565e+001dB,9.67272345952835e+001°)
6.57748689285965e+004	(-1.29915793169806e+001dB,9.66498068223484e+001°)
6.59264956610196e+004	(-1.30832472333812e+001dB,9.65739436080793e+001°)
6.60784719291598e+004	(-1.31740171040455e+001dB,9.64995971266601e+001°)
6.62307985387803e+004	(-1.32639069442053e+001dB,9.64267214693363e+001°)
6.63834762975016e+004	(-1.33529342497732e+001dB,9.63552725497855e+001°)
6.65365060148060e+004	(-1.34411160167488e+001dB,9.62852080150101e+001°)
6.66898885020417e+004	(-1.35284687597450e+001dB,9.62164871613682e+001°)
6.68436245724275e+004	(-1.36150085296828e+001dB,9.61490708554377e+001°)
6.69977150410567e+004	(-1.37007509306930e+001dB,9.60829214593553e+001°)
6.71521607249016e+004	(-1.37857111362722e+001dB,9.60180027603607e+001°)
6.73069624428179e+004	(-1.38699039047261e+001dB,9.59542799042680e+001°)
6.74621210155488e+004	(-1.39533435939409e+001dB,9.58917193326154e+001°)
6.76176372657297e+004	(-1.40360441755130e+001dB,9.58302887232552e+001°)
6.77735120178923e+004	(-1.41180192482726e+001dB,9.57699569341668e+001°)
6.79297460984689e+004	(-1.41992820512303e+001dB,9.57106939502994e+001°)
6.80863403357972e+004	(-1.42798454759743e+001dB,9.56524708332440e+001°)
6.82432955601241e+004	(-1.43597220785491e+001dB,9.55952596735704e+001°)
6.84006126036107e+004	(-1.44389240908350e+001dB,9.55390335456677e+001°)
6.85582923003362e+004	(-1.45174634314594e+001dB,9.54837664649226e+001°)
6.87163354863027e+004	(-1.45953517162587e+001dB,9.54294333471241e+001°)
6.88747429994394e+004	(-1.46726002683119e+001dB,9.53760099699232e+001°)
6.90335156796073e+004	(-1.47492201275699e+001dB,9.53234729362637e+001°)
6.91926543686032e+004	(-1.48252220600958e+001dB,9.52717996396483e+001°)
6.93521599101646e+004	(-1.49006165669374e+001dB,9.52209682311334e+001°)
6.95120331499741e+004	(-1.49754138926473e+001dB,9.51709575879646e+001°)
6.96722749356637e+004	(-1.50496240334673e+001dB,9.51217472837480e+001°)
6.98328861168193e+004	(-1.51232567451945e+001dB,9.50733175600755e+001°)
6.99938675449854e+004	(-1.51963215507409e+001dB,9.50256492995256e+001°)
7.00000000000000e+004	(-1.51990904809308e+001dB,9.50238503721935e+001°)
