Freq.	V(vout)
5.24879959607678e+004	(-1.13685286602743e+000dB,8.79121803036199e+001°)
5.26089932876892e+004	(-7.82007154807356e-001dB,8.28829383556049e+001°)
5.27302695422559e+004	(-4.79993780535492e-001dB,7.76931179104079e+001°)
5.28518253674627e+004	(-2.34878672889599e-001dB,7.24037238042902e+001°)
5.29736614077862e+004	(-4.82862402617501e-002dB,6.70822819232433e+001°)
5.30957783091892e+004	(8.08452702896063e-002dB,6.17971837905627e+001°)
5.32181767191233e+004	(1.56138991436788e-001dB,5.66118276988535e+001°)
5.33408572865326e+004	(1.83320045651764e-001dB,5.15797319775175e+001°)
5.34638206618573e+004	(1.69542920678113e-001dB,4.67414497124338e+001°)
5.35870674970370e+004	(1.22661941073133e-001dB,4.21235343826675e+001°)
5.37105984455142e+004	(5.05799284435526e-002dB,3.77392683171382e+001°)
5.38344141622376e+004	(-3.92445553193074e-002dB,3.35905603211177e+001°)
5.39585153036658e+004	(-1.40109196903961e-001dB,2.96703744014594e+001°)
5.40829025277707e+004	(-2.46218777790042e-001dB,2.59651821790317e+001°)
5.42075764940411e+004	(-3.52714637529595e-001dB,2.24571242763730e+001°)
5.43325378634858e+004	(-4.55625505084566e-001dB,1.91257401741019e+001°)
5.44577872986376e+004	(-5.51775868021833e-001dB,1.59492474731189e+001°)
5.45833254635566e+004	(-6.38678218427290e-001dB,1.29054189918795e+001°)
5.47091530238336e+004	(-7.14426186071859e-001dB,9.97213329518842e+000°)
5.48352706465937e+004	(-7.77598305568141e-001dB,7.12767696752615e+000°)
5.49616790005002e+004	(-8.27177198439301e-001dB,4.35086770292451e+000°)
5.50883787557574e+004	(-8.62485917055282e-001dB,1.62105409151142e+000°)
5.52153705841150e+004	(-8.83141570695555e-001dB,-1.08196480151815e+000°)
5.53426551588708e+004	(-8.89025655548334e-001dB,-3.77806736419708e+000°)
5.54702331548751e+004	(-8.80270370799048e-001dB,-6.48695950966702e+000°)
5.55981052485337e+004	(-8.57260356198458e-001dB,-9.22832574391811e+000°)
5.57262721178117e+004	(-8.20649539544171e-001dB,-1.20219613170391e+001°)
5.58547344422371e+004	(-7.71392978483029e-001dB,-1.48878639594291e+001°)
5.59834929029043e+004	(-7.10793562100985e-001dB,-1.78462594503055e+001°)
5.61125481824779e+004	(-6.40563014965088e-001dB,-2.09175285940571e+001°)
5.62419009651961e+004	(-5.62895574482609e-001dB,-2.41219946954542e+001°)
5.63715519368745e+004	(-4.80550684856720e-001dB,-2.74795217168723e+001°)
5.65015017849097e+004	(-3.96937735592074e-001dB,-3.10088667781535e+001°)
5.66317511982828e+004	(-3.16191026109490e-001dB,-3.47267315014334e+001°)
5.67623008675632e+004	(-2.43216852831502e-001dB,-3.86464725963091e+001°)
5.68931514849123e+004	(-1.83687725958856e-001dB,-4.27764729851108e+001°)
5.70243037440871e+004	(-1.43953317589196e-001dB,-4.71182501542654e+001°)
5.71557583404436e+004	(-1.30837491628917e-001dB,-5.16644907954627e+001°)
5.72875159709413e+004	(-1.51300477396094e-001dB,-5.63973354538627e+001°)
5.74195773341458e+004	(-2.11968898282768e-001dB,-6.12873521268384e+001°)
5.75519431302333e+004	(-3.18573425520252e-001dB,-6.62936659399404e+001°)
5.76846140609943e+004	(-4.75375482721829e-001dB,-7.13655841987859e+001°)
5.78175908298366e+004	(-6.84693432181418e-001dB,-7.64457505895928e+001°)
5.79508741417900e+004	(-9.46636312992827e-001dB,-8.14744502830344e+001°)
5.80844647035092e+004	(-1.25911169558628e+000dB,-8.63943283709501e+001°)
5.82183632232781e+004	(-1.61810565757847e+000dB,-9.11546459240816e+001°)
5.83525704110134e+004	(-2.01816515578254e+000dB,-9.57143510046189e+001°)
5.84870869782682e+004	(-2.45297354767800e+000dB,-1.00043608769311e+002°)
5.86219136382360e+004	(-2.91590968860440e+000dB,-1.04123844508257e+002°)
5.87570511057542e+004	(-3.40051122101997e+000dB,-1.07946650232673e+002°)
5.88925000973082e+004	(-3.90080444698154e+000dB,-1.11512023569516e+002°)
5.90282613310352e+004	(-4.41149963293388e+000dB,-1.14826372861632e+002°)
5.91643355267278e+004	(-4.92807342577939e+000dB,-1.17900604492301e+002°)
5.93007234058376e+004	(-5.44676908138916e+000dB,-1.20748474148596e+002°)
5.94374256914797e+004	(-5.96454452093333e+000dB,-1.23385273140558e+002°)
5.95744431084361e+004	(-6.47899261505439e+000dB,-1.25826847510780e+002°)
5.97117763831593e+004	(-6.98825113476576e+000dB,-1.28088908403767e+002°)
5.98494262437768e+004	(-7.49091350592134e+000dB,-1.30186577414954e+002°)
5.99873934200944e+004	(-7.98594663946251e+000dB,-1.32134110568738e+002°)
6.01256786436003e+004	(-8.47261874386956e+000dB,-1.33944751702519e+002°)
6.02642826474691e+004	(-8.95043790324444e+000dB,-1.35630675603326e+002°)
6.04032061665654e+004	(-9.41910098991999e+000dB,-1.37202990667348e+002°)
6.05424499374477e+004	(-9.87845187345668e+000dB,-1.38671778973586e+002°)
6.06820146983729e+004	(-1.03284476577313e+001dB,-1.40046158146569e+002°)
6.08219011892992e+004	(-1.07691316637481e+001dB,-1.41334354306393e+002°)
6.09621101518911e+004	(-1.12006119736226e+001dB,-1.42543779009439e+002°)
6.11026423295223e+004	(-1.16230444971957e+001dB,-1.43681105649242e+002°)
6.12434984672806e+004	(-1.20366196804382e+001dB,-1.44752342569824e+002°)
6.13846793119712e+004	(-1.24415521251422e+001dB,-1.45762901354414e+002°)
6.15261856121208e+004	(-1.28380725232854e+001dB,-1.46717659555153e+002°)
6.16680181179818e+004	(-1.32264214241817e+001dB,-1.47621017646584e+002°)
6.18101775815359e+004	(-1.36068444481508e+001dB,-1.48476950307235e+002°)
6.19526647564986e+004	(-1.39795886388771e+001dB,-1.49289052322011e+002°)
6.20954803983227e+004	(-1.43448997100555e+001dB,-1.50060579499197e+002°)
6.22386252642023e+004	(-1.47030199928522e+001dB,-1.50794485039463e+002°)
6.23821001130775e+004	(-1.50541869313157e+001dB,-1.51493451802073e+002°)
6.25259057056375e+004	(-1.53986320051448e+001dB,-1.52159920899272e+002°)
6.26700428043253e+004	(-1.57365799847350e+001dB,-1.52796117023457e+002°)
6.28145121733414e+004	(-1.60682484436473e+001dB,-1.53404070878904e+002°)
6.29593145786481e+004	(-1.63938474695558e+001dB,-1.53985639054851e+002°)
6.31044507879733e+004	(-1.67135795273281e+001dB,-1.54542521641854e+002°)
6.32499215708147e+004	(-1.70276394377968e+001dB,-1.55076277860147e+002°)
6.33957276984439e+004	(-1.73362144436242e+001dB,-1.55588339937618e+002°)
6.35418699439105e+004	(-1.76394843398081e+001dB,-1.56080025447206e+002°)
6.36883490820461e+004	(-1.79376216512909e+001dB,-1.56552548287826e+002°)
6.38351658894686e+004	(-1.82307918439289e+001dB,-1.57007028470625e+002°)
6.39823211445861e+004	(-1.85191535581652e+001dB,-1.57444500852237e+002°)
6.41298156276010e+004	(-1.88028588571013e+001dB,-1.57865922939247e+002°)
6.42776501205144e+004	(-1.90820534826057e+001dB,-1.58272181872416e+002°)
6.44258254071301e+004	(-1.93568771145262e+001dB,-1.58664100686022e+002°)
6.45743422730587e+004	(-1.96274636293247e+001dB,-1.59042443925573e+002°)
6.47232015057219e+004	(-1.98939413553136e+001dB,-1.59407922697064e+002°)
6.48724038943565e+004	(-2.01564333224565e+001dB,-1.59761199211840e+002°)
6.50219502300186e+004	(-2.04150575052319e+001dB,-1.60102890883363e+002°)
6.51718413055882e+004	(-2.06699270575281e+001dB,-1.60433574025410e+002°)
6.53220779157726e+004	(-2.09211505388802e+001dB,-1.60753787195116e+002°)
6.54726608571116e+004	(-2.11688321316341e+001dB,-1.61064034219295e+002°)
6.56235909279808e+004	(-2.14130718488292e+001dB,-1.61364786937767e+002°)
6.57748689285965e+004	(-2.16539657327550e+001dB,-1.61656487693594e+002°)
6.59264956610196e+004	(-2.18916060442587e+001dB,-1.61939551596564e+002°)
6.60784719291598e+004	(-2.21260814429671e+001dB,-1.62214368583286e+002°)
6.62307985387803e+004	(-2.23574771586585e+001dB,-1.62481305294655e+002°)
6.63834762975016e+004	(-2.25858751540650e+001dB,-1.62740706788954e+002°)
6.65365060148060e+004	(-2.28113542794127e+001dB,-1.62992898107020e+002°)
6.66898885020417e+004	(-2.30339904190419e+001dB,-1.63238185703960e+002°)
6.68436245724275e+004	(-2.32538566304434e+001dB,-1.63476858760344e+002°)
6.69977150410567e+004	(-2.34710232760637e+001dB,-1.63709190384503e+002°)
6.71521607249016e+004	(-2.36855581482287e+001dB,-1.63935438716154e+002°)
6.73069624428179e+004	(-2.38975265875268e+001dB,-1.64155847940651e+002°)
6.74621210155488e+004	(-2.41069915949871e+001dB,-1.64370649222134e+002°)
6.76176372657297e+004	(-2.43140139383813e+001dB,-1.64580061562933e+002°)
6.77735120178923e+004	(-2.45186522529585e+001dB,-1.64784292595970e+002°)
6.79297460984689e+004	(-2.47209631369181e+001dB,-1.64983539316051e+002°)
6.80863403357972e+004	(-2.49210012419082e+001dB,-1.65177988755545e+002°)
6.82432955601241e+004	(-2.51188193588238e+001dB,-1.65367818609210e+002°)
6.84006126036107e+004	(-2.53144684991653e+001dB,-1.65553197812593e+002°)
6.85582923003362e+004	(-2.55079979722075e+001dB,-1.65734287077992e+002°)
6.87163354863027e+004	(-2.56994554582145e+001dB,-1.65911239391490e+002°)
6.88747429994394e+004	(-2.58888870779185e+001dB,-1.66084200474366e+002°)
6.90335156796073e+004	(-2.60763374584769e+001dB,-1.66253309211789e+002°)
6.91926543686032e+004	(-2.62618497961043e+001dB,-1.66418698051473e+002°)
6.93521599101646e+004	(-2.64454659155659e+001dB,-1.66580493374711e+002°)
6.95120331499741e+004	(-2.66272263267079e+001dB,-1.66738815841994e+002°)
6.96722749356637e+004	(-2.68071702781927e+001dB,-1.66893780715220e+002°)
6.98328861168193e+004	(-2.69853358085921e+001dB,-1.67045498158312e+002°)
6.99938675449854e+004	(-2.71617597949883e+001dB,-1.67194073517931e+002°)
7.00000000000000e+004	(-2.71684385868419e+001dB,-1.67199665931124e+002°)
