Freq.	V(vo)
1.90546071796324e+003	(-8.91004946319947e-003dB,1.67032926017645e+002°)
1.94984459975804e+003	(-9.29376276075661e-003dB,1.66731291953362e+002°)
1.99526231496887e+003	(-9.69364716362192e-003dB,1.66422659450194e+002°)
2.04173794466952e+003	(-1.01102839825114e-002dB,1.66106867262814e+002°)
2.08929613085403e+003	(-1.05442650250050e-002dB,1.65783750492672e+002°)
2.13796208950222e+003	(-1.09961915390548e-002dB,1.65453140507407e+002°)
2.18776162394954e+003	(-1.14666729684415e-002dB,1.65114864858364e+002°)
2.23872113856833e+003	(-1.19563254997639e-002dB,1.64768747196137e+002°)
2.29086765276776e+003	(-1.24657703782082e-002dB,1.64414607184047e+002°)
2.34422881531991e+003	(-1.29956319681427e-002dB,1.64052260409452e+002°)
2.39883291901948e+003	(-1.35465355314527e-002dB,1.63681518292771e+002°)
2.45470891568502e+003	(-1.41191046951267e-002dB,1.63302187994096e+002°)
2.51188643150957e+003	(-1.47139585764541e-002dB,1.62914072317246e+002°)
2.57039578276885e+003	(-1.53317085317203e-002dB,1.62516969611113e+002°)
2.63026799189537e+003	(-1.59729544918318e-002dB,1.62110673668105e+002°)
2.69153480392690e+003	(-1.66382808447005e-002dB,1.61694973619501e+002°)
2.75422870333815e+003	(-1.73282518213808e-002dB,1.61269653827481e+002°)
2.81838293126444e+003	(-1.80434063394387e-002dB,1.60834493773595e+002°)
2.88403150312659e+003	(-1.87842522536112e-002dB,1.60389267943369e+002°)
2.95120922666637e+003	(-1.95512599596547e-002dB,1.59933745706753e+002°)
3.01995172040200e+003	(-2.03448552936733e-002dB,1.59467691194048e+002°)
3.09029543251358e+003	(-2.11654116650865e-002dB,1.58990863166914e+002°)
3.16227766016836e+003	(-2.20132413565071e-002dB,1.58503014884018e+002°)
3.23593656929627e+003	(-2.28885859202375e-002dB,1.58003893960833e+002°)
3.31131121482590e+003	(-2.37916055954223e-002dB,1.57493242223020e+002°)
3.38844156139201e+003	(-2.47223676661232e-002dB,1.56970795552785e+002°)
3.46736850452530e+003	(-2.56808336748888e-002dB,1.56436283727505e+002°)
3.54813389233574e+003	(-2.66668454022180e-002dB,1.55889430249853e+002°)
3.63078054770100e+003	(-2.76801095169807e-002dB,1.55329952168566e+002°)
3.71535229097171e+003	(-2.87201807981938e-002dB,1.54757559888864e+002°)
3.80189396320559e+003	(-2.97864438240451e-002dB,1.54171956971472e+002°)
3.89045144994279e+003	(-3.08780930193893e-002dB,1.53572839919030e+002°)
3.98107170553495e+003	(-3.19941109488183e-002dB,1.52959897948547e+002°)
4.07380277804111e+003	(-3.31332447392368e-002dB,1.52332812748442e+002°)
4.16869383470333e+003	(-3.42939805122236e-002dB,1.51691258218485e+002°)
4.26579518801591e+003	(-3.54745157046471e-002dB,1.51034900190836e+002°)
4.36515832240164e+003	(-3.66727291546665e-002dB,1.50363396130135e+002°)
4.46683592150961e+003	(-3.78861488301242e-002dB,1.49676394810388e+002°)
4.57088189614873e+003	(-3.91119170780280e-002dB,1.48973535966174e+002°)
4.67735141287196e+003	(-4.03467532769742e-002dB,1.48254449915394e+002°)
4.78630092322636e+003	(-4.15869137799506e-002dB,1.47518757150543e+002°)
4.89778819368444e+003	(-4.28281490429014e-002dB,1.46766067895129e+002°)
5.01187233627270e+003	(-4.40656578459425e-002dB,1.45995981621555e+002°)
5.12861383991362e+003	(-4.52940385287073e-002dB,1.45208086526390e+002°)
5.24807460249770e+003	(-4.65072371803688e-002dB,1.44401958958555e+002°)
5.37031796370250e+003	(-4.76984927494085e-002dB,1.43577162795531e+002°)
5.49540873857622e+003	(-4.88602790674539e-002dB,1.42733248762195e+002°)
5.62341325190346e+003	(-4.99842438189061e-002dB,1.41869753686429e+002°)
5.75439937337154e+003	(-5.10611445320274e-002dB,1.40986199685056e+002°)
5.88843655355586e+003	(-5.20807817207576e-002dB,1.40082093273118e+002°)
6.02559586074354e+003	(-5.30319293703058e-002dB,1.39156924388878e+002°)
6.16595001861479e+003	(-5.39022630354345e-002dB,1.38210165326261e+002°)
6.30957344480190e+003	(-5.46782859090762e-002dB,1.37241269565772e+002°)
6.45654229034652e+003	(-5.53452533241346e-002dB,1.36249670494208e+002°)
6.60693448007592e+003	(-5.58870962734223e-002dB,1.35234780002697e+002°)
6.76082975391978e+003	(-5.62863446752963e-002dB,1.34195986951824e+002°)
6.91830970918932e+003	(-5.65240512776183e-002dB,1.33132655491813e+002°)
7.07945784384134e+003	(-5.65797172841495e-002dB,1.32044123224868e+002°)
7.24435960074986e+003	(-5.64312210072290e-002dB,1.30929699196011e+002°)
7.41310241300913e+003	(-5.60547511042006e-002dB,1.29788661697906e+002°)
7.58577575029179e+003	(-5.54247462445857e-002dB,1.28620255874397e+002°)
7.76247116628687e+003	(-5.45138433869717e-002dB,1.27423691106796e+002°)
7.94328234724277e+003	(-5.32928372213976e-002dB,1.26198138166304e+002°)
8.12830516164094e+003	(-5.17306537626533e-002dB,1.24942726115485e+002°)
8.31763771102666e+003	(-4.97943415642853e-002dB,1.23656538941398e+002°)
8.51138038202371e+003	(-4.74490845716022e-002dB,1.22338611902929e+002°)
8.70963589956075e+003	(-4.46582412462220e-002dB,1.20987927575142e+002°)
8.91250938133740e+003	(-4.13834152829487e-002dB,1.19603411574144e+002°)
9.12010839355904e+003	(-3.75845640045710e-002dB,1.18183927947182e+002°)
9.33254300796985e+003	(-3.32201513653243e-002dB,1.16728274214611e+002°)
9.54992586021430e+003	(-2.82473534211845e-002dB,1.15235176053128e+002°)
9.77237220955804e+003	(-2.26223251305348e-002dB,1.13703281613511e+002°)
9.99999999999993e+003	(-1.63005384290400e-002dB,1.12131155471274e+002°)
1.02329299228075e+004	(-9.23720266122263e-003dB,1.10517272215426e+002°)
1.04712854805089e+004	(-1.38777962801490e-003dB,1.08860009689309e+002°)
1.07151930523760e+004	(7.29139331059566e-003dB,1.07157641908655e+002°)
1.09647819614318e+004	(1.68423575087923e-002dB,1.05408331696027e+002°)
1.12201845430196e+004	(2.73046491074581e-002dB,1.03610123088234e+002°)
1.14815362149688e+004	(3.87142605517689e-002dB,1.01760933594693e+002°)
1.17489755493952e+004	(5.11024307906743e-002dB,9.98585464106295e+001°)
1.20226443461740e+004	(6.44942475519449e-002dB,9.79006027201226e+001°)
1.23026877081237e+004	(7.89070460608410e-002dB,9.58845942606625e+001°)
1.25892541179416e+004	(9.43485906938157e-002dB,9.38078563636390e+001°)
1.28824955169313e+004	(1.10815029758059e-001dB,9.16675617338443e+001°)
1.31825673855640e+004	(1.28288619390490e-001dB,8.94607152852813e+001°)
1.34896288259164e+004	(1.46735221132971e-001dB,8.71841504089632e+001°)
1.38038426460288e+004	(1.66101589846670e-001dB,8.48345271084598e+001°)
